,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,f0.5_score_test,f2_score_test,r2_score_test,cohen_kappa_score,hamming_loss,jaccard_score
0,-0.3779527559055118,0.6308318133819718,0.47335522161889126,0.3779527559055118,0.3779527559055118,0.3779527559055118,0.37795275590551175,0.3779527559055118,0.3779527559055118,-1.458656009039454,0.1255152477002247,0.6220472440944882,0.23437447397685116
1,-0.34894459102902375,0.6317471633101646,0.4676639083386378,0.34894459102902375,0.34894459102902375,0.34894459102902375,0.34894459102902375,0.34894459102902375,0.34894459102902375,-1.6146891202810987,0.10651904815077773,0.6510554089709762,0.21145318628582502
2,-0.42064010450685824,0.6384759348847063,0.46532495833867454,0.42064010450685824,0.42064010450685824,0.42064010450685824,0.42064010450685824,0.42064010450685824,0.42064010450685824,-1.1855258773022967,0.16605031220983646,0.5793598954931417,0.261930252053494
3,-0.49737876802096986,0.6217089530475357,0.45525417176728306,0.49737876802096986,0.49737876802096986,0.49737876802096986,0.49737876802096986,0.4973787680209698,0.4973787680209698,-0.5700609073088769,0.20671986639971895,0.5026212319790302,0.3107035939965394
4,-0.4699738903394256,0.6482378931054026,0.4567270375161708,0.4699738903394256,0.4699738903394256,0.4699738903394256,0.4699738903394256,0.4699738903394256,0.4699738903394256,-0.498916636506213,0.19889956750323923,0.5300261096605744,0.3039231001535496
5,-0.5169491525423728,0.6378388916922795,0.45694805194805194,0.5169491525423728,0.5169491525423728,0.5169491525423728,0.5169491525423728,0.5169491525423728,0.5169491525423728,-0.38228054723088545,0.2706388729010786,0.4830508474576271,0.3399950980694996
6,-0.5315721649484536,0.6507371342767438,0.46889640812077044,0.5315721649484536,0.5315721649484536,0.5315721649484536,0.5315721649484536,0.5315721649484536,0.5315721649484536,-0.3907809868123744,0.24518870549953975,0.4684278350515464,0.3185638868432901
7,-0.5358295674628792,0.6475904634028005,0.48139943970291227,0.5358295674628792,0.5358295674628792,0.5358295674628792,0.5358295674628792,0.5358295674628792,0.5358295674628792,-0.4405259540877766,0.2393763565113226,0.4641704325371207,0.3101294824183789
8,-0.5115681233933161,0.6533973842157126,0.4805448738838558,0.5115681233933161,0.5115681233933161,0.5115681233933161,0.5115681233933161,0.5115681233933161,0.5115681233933161,-0.4041481260726141,0.21910967832252792,0.4884318766066838,0.29608578865131285
9,-0.5102827763496144,0.6427150367332422,0.4821498371335505,0.5102827763496144,0.5102827763496144,0.5102827763496144,0.5102827763496144,0.5102827763496144,0.5102827763496144,-0.425212679250786,0.22965492507523655,0.4897172236503856,0.3046510803317916
10,-0.49331635900700194,0.6471866965339925,0.4952523413111342,0.49331635900700194,0.49331635900700194,0.49331635900700194,0.49331635900700194,0.49331635900700194,0.49331635900700194,-0.4445006313210236,0.22874591558190838,0.5066836409929981,0.3146333330166579
11,-0.4644002565747274,0.6503763929827637,0.4938727873954484,0.4644002565747274,0.4644002565747274,0.4644002565747274,0.4644002565747274,0.4644002565747274,0.4644002565747274,-0.6393393517595938,0.19790196863735776,0.5355997434252726,0.2997156958649268
12,-0.46833013435700577,0.6482229358297502,0.483382904435536,0.46833013435700577,0.46833013435700577,0.46833013435700577,0.46833013435700577,0.46833013435700577,0.46833013435700577,-0.7164075025667742,0.20249030477037233,0.5316698656429942,0.3005449914728065
13,-0.47573435504469985,0.6352742689046548,0.4510904632855852,0.47573435504469985,0.47573435504469985,0.47573435504469985,0.47573435504469985,0.4757343550446998,0.4757343550446998,-0.701861642869521,0.19966310411091426,0.5242656449553001,0.29909633583844153
