,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.05916704360494309,0.059264944587558606,0.059378602178021274,0.05947196894414276,0.05961093696670749,0.05975376380972059,0.059877440308699036,0.06002931813610343,0.0602183520921103,0.06039455964078959,0.060593249501158894,0.060776076414538534,0.060967648860657225,0.06116485466901336,0.06135847741388396,0.0615080991141696,0.061664869565955543,0.06185738507909453,0.06206300584477307,0.0622621381193297,0.062466141248098746,0.06267124562141434,0.06287660854937595,0.06308458368146175,0.06326967244087575,0.06345752587837113,0.06364005858728868,0.06382084540379328,0.06399706711884066,0.06416072602607752,0.06432747037188966,0.06447464460172697,0.06464127840185221,0.06478673956911556,0.06493985810552882,0.06508620004765725,0.06523967038495486,0.06539806381521175,0.06554336868254851,0.06568800966229975
1,0.1011470573533785,0.1016406617410382,0.10217712465319362,0.10273879660738926,0.10329040064627254,0.10379908786471426,0.10423482606037365,0.1046544895063019,0.10507809940735423,0.10545733560681757,0.10584629032101685,0.1062044916026823,0.10654693882262212,0.10687528746147662,0.10716751249712005,0.1074085533710672,0.1076225915738955,0.1078248347336761,0.10805058706021581,0.1082567189862347,0.10845965241077757,0.10866828967942305,0.1088742589182631,0.1090707011630919,0.10923975421207897,0.10941646909147737,0.10953913384438255,0.10964007924609057,0.10972317574174556,0.10978310784529907,0.1098203099163958,0.10982081840531562,0.10983113948246812,0.10978086099050421,0.10969823413261559,0.1095958488428827,0.10946442189905167,0.1093029479896985,0.10911025363020865,0.10886180757051402
2,0.12707788401351783,0.1276059969835834,0.12818019102196956,0.1287794852977691,0.12936832150861802,0.12991481184690296,0.13039314738279886,0.13085228516701453,0.13131007432752814,0.13172041896443443,0.13213894588023206,0.13253277492725155,0.13291186653190296,0.13327731097183787,0.13360578581259114,0.13387989338406409,0.13412359478712782,0.13434828311262687,0.13460164645402686,0.13483664911886878,0.13507277607316714,0.13530879371170496,0.1355417887478701,0.13576184985590478,0.1359326814697684,0.1361070228316336,0.1362251021134352,0.1363194003036507,0.13639184579258895,0.13643944362431995,0.13645919806960885,0.13643557899382683,0.13642509789491694,0.13635056535733733,0.1362377929306503,0.13610518287395576,0.1359375156721736,0.13574245163690646,0.13551837295855393,0.13523166968809885
3,0.1493847161120942,0.14950678262578596,0.14962968075757332,0.14973965772476572,0.14985474340987115,0.14994971350629147,0.1500214733675628,0.1501140742552775,0.15030907183006342,0.1505958774673779,0.15098980655842592,0.1514078385361365,0.15183428314067032,0.1522529229254204,0.15264026526781335,0.152974990499364,0.15325984071564186,0.1535349580263268,0.1538403131271875,0.1541300649072459,0.1544141746274797,0.1546961938088738,0.15496832375017947,0.1552174505734376,0.15541827888052595,0.15562665574654758,0.1557754509179038,0.15588851718042038,0.15597342418181448,0.15602543399935107,0.15604231317444275,0.15599891026359314,0.15596496130277596,0.15586045043137176,0.15571937960942947,0.15555827778127745,0.15536162035712164,0.15513848648401612,0.15488303306238713,0.15457246763512453
4,0.16729057506407236,0.1674871848828946,0.16769033428706942,0.16788700667898354,0.16806782295626949,0.16822024715197134,0.1683399925452263,0.16845409731717476,0.16861246521525192,0.1687887405904149,0.16901274611515166,0.16925266624212443,0.16951629906114055,0.16979114338874285,0.17005168956872502,0.17027607134738593,0.17046358494811367,0.17068370321829565,0.17092727809825928,0.17116603774583541,0.1714088098708887,0.17166280037986434,0.17189486662771244,0.17210589983296512,0.17227695810658045,0.1724575416479801,0.17258298006109116,0.17267447002167588,0.17273845004601088,0.17277457861377793,0.17277923480637428,0.172719591914859,0.17266955034362833,0.17253936783438192,0.17238178972609491,0.17220820820995336,0.17199742485548625,0.17175750346422594,0.17148707365773364,0.17116644806034034
5,0.18322842935014005,0.1833702687107558,0.18347608208145974,0.18348751698182603,0.18340798715653314,0.18326399490630285,0.1830561655502222,0.1827969086463347,0.18257130664567003,0.18252394461192148,0.18272596098600857,0.1829478443152326,0.18319386099051194,0.1834500713567106,0.18368939667085032,0.18388827843488792,0.1840482102491476,0.1842419477963651,0.18445527062095665,0.1846621960031192,0.18487451638549476,0.18510128123670164,0.18530912948385406,0.18549798598567513,0.1856419534312126,0.18579489589789133,0.18589519018114467,0.18596267467190186,0.18600418652461012,0.1860179546433465,0.18600175950490416,0.1859196159103369,0.18584909467444516,0.18570190883243337,0.18552933469953695,0.1853426333651424,0.18511892151300838,0.18486705874920517,0.18458524195537834,0.18425614360929743
6,0.19709700457712684,0.19722168887329983,0.19730749607787576,0.19730001112354287,0.19720271344444007,0.19704390385045306,0.19682163352328338,0.1965472238979131,0.19630276684104728,0.1960979336482311,0.1959791998913175,0.19593871093106835,0.19599608612321576,0.19612277234962713,0.1962743468403849,0.19640891182374204,0.1964956839626617,0.19662774013380416,0.19676378551896573,0.19688422460207475,0.19700262970384574,0.197131795967452,0.19723749175005384,0.19732138375957275,0.19736029565801655,0.19741094199707554,0.1974098718736053,0.1973769544577726,0.19732551111613117,0.1972512654360572,0.19715207021214534,0.196989594609207,0.19684517055517212,0.19662353356551027,0.1963818856599405,0.19613170183908807,0.19585080017879714,0.19555014809254576,0.19522602014324997,0.19486246058557674
7,0.20731032253868634,0.2075327511648277,0.20772439099466947,0.20782060151953333,0.20781879601455028,0.20774556411169368,0.20759468195148925,0.20736519046789684,0.20712485221137544,0.20687855328261504,0.20665469708106732,0.20645252856832386,0.20631418252660028,0.20626265184279607,0.20629421783005936,0.20636009548820972,0.20641618240712262,0.20653528314479216,0.20665959381414073,0.20678013746048637,0.20690493743654056,0.20704370414788692,0.20716111193701184,0.20725778690291707,0.2073090536681869,0.20737305873903653,0.20738679867045706,0.20736735585536964,0.20732718769679817,0.2072636266220501,0.2071747504694278,0.20702166210841114,0.2068875463042613,0.20667631224247912,0.20644481677790863,0.20620341997901415,0.20593215035857917,0.20564443110416314,0.20533514144234524,0.20498644504429553
8,0.21683127100322022,0.2170700243154207,0.21728046935960854,0.2173971752202531,0.21741763604265,0.2173700135390115,0.21724665690079525,0.21704668014815692,0.21683732897332278,0.2166201493178709,0.21642434591257875,0.216245533664834,0.21612259061060607,0.21607978450096324,0.21610978840495657,0.21615624650184811,0.21618487044611473,0.21627690511269768,0.21635262059833682,0.21643897431234863,0.21655224298322043,0.2166924456519433,0.21681672157482199,0.21692257697190767,0.2169668369558803,0.21702151935835082,0.217025980569743,0.21699687492186914,0.21694972649015093,0.2168801260293195,0.21678972257998202,0.21662146910870228,0.2164700270793984,0.2162391981487578,0.21599404352114449,0.2157408650807241,0.21545937256712352,0.21516400482143663,0.21484817307505244,0.21449935279552163
9,0.22562647133935695,0.22590414557707256,0.2261628076479254,0.22634991781282382,0.22644949829069114,0.2264794337135293,0.2264304248792824,0.22629861168524032,0.22614563001295473,0.22598333841993246,0.2258317236026382,0.2256911496143248,0.22560413273719807,0.225589609847253,0.22564574405099122,0.22570598907053502,0.22574437479309212,0.22584433650439759,0.22591368850198287,0.22596057484438437,0.22599111697781638,0.2260255607085178,0.22602639382523323,0.22599853414555204,0.22590302260739228,0.22581106960918002,0.22566787997348894,0.2254976605869896,0.22532902075567698,0.225173439287943,0.22503886444130994,0.22485801532331978,0.22470779142486083,0.2244859202288219,0.22426393182355078,0.22413202494695472,0.22400048737622813,0.22386165676548486,0.22367002154353058,0.22341929700759405
