,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,f0.5_score_test,f2_score_test,r2_score_test,cohen_kappa_score,hamming_loss,jaccard_score
0,-0.49803149606299213,0.6903672632149072,0.536178107606679,0.49803149606299213,0.49803149606299213,0.49803149606299213,0.49803149606299213,0.49803149606299213,0.49803149606299213,-0.6623262855296059,0.24656989808084906,0.5019685039370079,0.32990353776658954
1,-0.46767810026385226,0.7368234351756494,0.5366439727673208,0.46767810026385226,0.46767810026385226,0.46767810026385226,0.46767810026385226,0.46767810026385226,0.46767810026385226,-0.6146090120189147,0.19573270503717244,0.5323218997361477,0.3009120614958221
2,-0.48987589810581317,0.7694711838979873,0.5403341288782816,0.48987589810581317,0.48987589810581317,0.48987589810581317,0.48987589810581317,0.4898758981058131,0.4898758981058131,-0.6907884288971611,0.22938244823014808,0.5101241018941868,0.3093408545505433
3,-0.5124508519003932,0.6867705158595778,0.5378476611883691,0.5124508519003932,0.5124508519003932,0.5124508519003932,0.5124508519003932,0.5124508519003932,0.5124508519003932,-0.3860527273738621,0.2426036134539552,0.4875491480996068,0.31617535436586336
4,-0.4751958224543081,0.7452763542986578,0.5328100470957614,0.4751958224543081,0.4751958224543081,0.4751958224543081,0.4751958224543081,0.4751958224543081,0.4751958224543081,-0.7816182314836042,0.21771007725548686,0.5248041775456919,0.3033885263250094
5,-0.4426336375488918,0.7169910104599481,0.5355165692007797,0.4426336375488918,0.4426336375488918,0.4426336375488918,0.4426336375488918,0.4426336375488918,0.4426336375488918,-0.8178434149302047,0.18252498105229553,0.5573663624511083,0.2803076100237613
6,-0.5180412371134021,0.6907575858176748,0.5376452362509683,0.5180412371134021,0.5180412371134021,0.5180412371134021,0.5180412371134021,0.5180412371134021,0.5180412371134021,-0.4488313319529873,0.27633193968518543,0.48195876288659795,0.34860078884703466
7,-0.5009683666881859,0.7125710328757185,0.5330460875586673,0.5009683666881859,0.5009683666881859,0.5009683666881859,0.5009683666881859,0.5009683666881859,0.5009683666881859,-0.5739739676205964,0.24257536912034194,0.49903163331181405,0.32815808854430184
8,-0.5430591259640103,0.7672280103968722,0.5348979435822949,0.5430591259640103,0.5430591259640103,0.5430591259640103,0.5430591259640103,0.5430591259640103,0.5430591259640103,-0.4725868569651206,0.27490539103944667,0.4569408740359897,0.3526463406405634
9,-0.480719794344473,0.6812070705426609,0.5374449339207048,0.480719794344473,0.480719794344473,0.480719794344473,0.480719794344473,0.480719794344473,0.480719794344473,-0.6055596243672998,0.22132251203708186,0.519280205655527,0.31490793092812924
10,-0.5079567154678549,0.7395659252390862,0.5364528301886793,0.5079567154678549,0.5079567154678549,0.5079567154678549,0.5079567154678549,0.5079567154678549,0.5079567154678549,-0.4879749317800608,0.26215944116787504,0.49204328453214513,0.339769733772149
11,-0.5150737652341244,0.7505034923083516,0.5375674865026995,0.5150737652341244,0.5150737652341244,0.5150737652341244,0.5150737652341244,0.5150737652341244,0.5150737652341244,-0.47250618564258007,0.26259545996593914,0.48492623476587554,0.33945556956774414
12,-0.5143953934740882,0.6903017654449816,0.5369307594842364,0.5143953934740882,0.5143953934740882,0.5143953934740882,0.5143953934740882,0.5143953934740882,0.5143953934740882,-0.53798529749598,0.26159594571379485,0.4856046065259117,0.34184418344895623
13,-0.5012771392081737,0.7108271759151441,0.5335655008891523,0.5012771392081737,0.5012771392081737,0.5012771392081737,0.5012771392081737,0.5012771392081737,0.5012771392081737,-0.5774167104104972,0.2512209292715075,0.4987228607918263,0.3335149753706423
14,-0.5368156073001888,0.749486869112152,0.5393796507772785,0.5368156073001888,0.5368156073001888,0.5368156073001888,0.5368156073001888,0.5368156073001888,0.5368156073001888,-0.26939841647481044,0.2954175487723619,0.4631843926998112,0.35881954223664225
15,-0.5560453400503779,0.710633176347462,0.5346861035821552,0.5560453400503779,0.5560453400503779,0.5560453400503779,0.5560453400503779,0.5560453400503779,0.5560453400503779,-0.2204515667137099,0.3261879913475879,0.4439546599496222,0.37704800519025466
16,-0.5006265664160401,0.7743933542228376,0.5376375428113386,0.5006265664160401,0.5006265664160401,0.5006265664160401,0.5006265664160401,0.5006265664160401,0.5006265664160401,-0.4813309232705971,0.24396155652106732,0.4993734335839599,0.328821516066
17,-0.5225846925972396,0.7583292770073635,0.5394374365666231,0.5225846925972396,0.5225846925972396,0.5225846925972396,0.5225846925972396,0.5225846925972396,0.5225846925972396,-0.457678695544977,0.2776442214646202,0.47741530740276034,0.3489424997181651
18,-0.5452261306532663,0.7744046330932286,0.5445037507212925,0.5452261306532663,0.5452261306532663,0.5452261306532663,0.5452261306532663,0.5452261306532663,0.5452261306532663,-0.3770229116942341,0.3098697048315373,0.4547738693467337,0.36803785790491533
19,-0.5485098287888396,0.7574371648020345,0.5398363479758829,0.5485098287888396,0.5485098287888396,0.5485098287888396,0.5485098287888396,0.5485098287888396,0.5485098287888396,-0.3216092502142345,0.31626592229663486,0.4514901712111604,0.37226923258968553
20,-0.5268886043533931,0.7418995896200412,0.5414463341432042,0.5268886043533931,0.5268886043533931,0.5268886043533931,0.5268886043533931,0.5268886043533931,0.5268886043533931,-0.49783374882344433,0.2785079604776287,0.4731113956466069,0.35157088352986526
21,-0.5190445448676565,0.7131894045658759,0.5397367484880825,0.5190445448676565,0.5190445448676565,0.5190445448676565,0.5190445448676565,0.5190445448676565,0.5190445448676565,-0.4465108866378986,0.27610783562826224,0.48095545513234345,0.34702661579142385
22,-0.5441081777205409,0.7861242420868297,0.53659746333168,0.5441081777205409,0.5441081777205409,0.5441081777205409,0.5441081777205409,0.5441081777205409,0.5441081777205409,-0.37526590532097437,0.3070831009481315,0.4558918222794591,0.36690747832967247
23,-0.5543973941368078,0.7414818548387097,0.5339401637030765,0.5543973941368078,0.5543973941368078,0.5543973941368078,0.5543973941368078,0.5543973941368078,0.5543973941368078,-0.40192710370124707,0.3170704420302769,0.44560260586319217,0.3734355806386523
24,-0.5447368421052632,0.7057128224696987,0.5356013214310817,0.5447368421052632,0.5447368421052632,0.5447368421052632,0.5447368421052632,0.5447368421052632,0.5447368421052632,-0.3990834866869388,0.2986863704432683,0.45526315789473687,0.36418751328750626
25,-0.4904290429042904,0.8248759404514167,0.5368022970796275,0.4904290429042904,0.4904290429042904,0.4904290429042904,0.4904290429042904,0.4904290429042904,0.4904290429042904,-0.6044960902168821,0.2350146380516086,0.5095709570957095,0.3247731548908646
26,-0.5350819672131147,0.7347907134384003,0.5372967692415044,0.5350819672131147,0.5350819672131147,0.5350819672131147,0.5350819672131147,0.5350819672131147,0.5350819672131147,-0.3801241606708625,0.2897536923808598,0.46491803278688526,0.3559945254221975
27,-0.5755968169761273,0.765298826146543,0.5415363225582204,0.5755968169761273,0.5755968169761273,0.5755968169761273,0.5755968169761273,0.5755968169761273,0.5755968169761273,-0.3283941942201887,0.3498957941803711,0.4244031830238727,0.39403436187740387
28,-0.5248180013236268,0.6934588319130616,0.539282250242483,0.5248180013236268,0.5248180013236268,0.5248180013236268,0.5248180013236268,0.5248180013236268,0.5248180013236268,-0.39326353401551284,0.2760812093049325,0.4751819986763733,0.3517970059772167
29,-0.5105960264900662,0.7229181873779321,0.5358005937996272,0.5105960264900662,0.5105960264900662,0.5105960264900662,0.5105960264900662,0.5105960264900662,0.5105960264900662,-0.5081507688120834,0.26218246254347344,0.48940397350993375,0.3393959173398426
30,-0.5582010582010583,0.7334178783142125,0.5463804018717313,0.5582010582010583,0.5582010582010583,0.5582010582010583,0.5582010582010583,0.5582010582010583,0.5582010582010583,-0.30705886555454165,0.32962709272504265,0.4417989417989418,0.38008153724809907
31,-0.5652173913043478,0.7392479965515214,0.5419323870259891,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5652173913043478,-0.38412275800107376,0.33774180006106336,0.43478260869565216,0.38514660611791524
32,-0.5468644639244774,0.7883227362848799,0.5430368496615847,0.5468644639244774,0.5468644639244774,0.5468644639244774,0.5468644639244774,0.5468644639244774,0.5468644639244774,-0.4217008875386741,0.3059214695931123,0.4531355360755226,0.367565305379461
33,-0.5057471264367817,0.7408615870109378,0.5461548950095446,0.5057471264367817,0.5057471264367817,0.5057471264367817,0.5057471264367817,0.5057471264367817,0.5057471264367817,-0.542110694170383,0.25821884536852047,0.4942528735632184,0.33785594194656204
34,-0.5441672285906946,0.763475118748118,0.5413380473211857,0.5441672285906946,0.5441672285906946,0.5441672285906946,0.5441672285906946,0.5441672285906946,0.5441672285906946,-0.4015524172391769,0.3075196206964673,0.45583277140930545,0.36713212666688727
35,-0.579445571331981,0.7044362650135606,0.5474947454064683,0.579445571331981,0.579445571331981,0.579445571331981,0.579445571331981,0.579445571331981,0.579445571331981,-0.21156424668106233,0.3627168380866084,0.42055442866801895,0.3994299143486302
36,-0.5417227456258412,0.7229881836890465,0.5416610307047207,0.5417227456258412,0.5417227456258412,0.5417227456258412,0.5417227456258412,0.5417227456258412,0.5417227456258412,-0.3753637059199393,0.3044572591121222,0.45827725437415884,0.36609640222257855
37,-0.49292929292929294,0.753645115593289,0.5439460370994941,0.49292929292929294,0.49292929292929294,0.49292929292929294,0.49292929292929294,0.4929292929292929,0.4929292929292929,-0.6038500351671201,0.23995796745740494,0.5070707070707071,0.32674140547433056
38,-0.48626925653047554,0.7083028951516782,0.5397295297046357,0.48626925653047554,0.48626925653047554,0.48626925653047554,0.48626925653047554,0.4862692565304756,0.4862692565304756,-0.683624467980948,0.21580657222725175,0.5137307434695244,0.31924854760016
39,-0.5606267029972752,0.7658985026553423,0.5423069180701872,0.5606267029972752,0.5606267029972752,0.5606267029972752,0.5606267029972752,0.5606267029972752,0.5606267029972752,-0.4364069396730159,0.32120157200556887,0.4393732970027248,0.37945784018049294
