,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
346,0.36950227,2,gbdt,0.2,15,400,0.090442208,127,multi_error,1800,0.7,1000,3,110,12,multiclass,0.723465412,-0.520494354,0.579152753,0.518508639,0.520494354,0.520494354,0.520494354,0.520494354,ok
353,0.321589235,3,gbdt,0.2,3,400,0.08488719,255,multi_error,1800,0.7,1000,3,125,12,multiclass,0.662085492,-0.506653626,0.57864891,0.512847871,0.506653626,0.506653626,0.506653626,0.506653626,ok
336,0.307305931,4,gbdt,0.2,5,270,0.096565251,63,multi_error,2400,0.5,1000,3,65,12,multiclass,0.713067054,-0.515337423,0.572533639,0.517441688,0.515337423,0.515337423,0.515337423,0.515337423,ok
332,0.260343608,5,gbdt,0.2,7,270,0.092356047,63,multi_error,2400,0.5,1000,3,115,12,multiclass,0.733401087,-0.51418156,0.563622533,0.512818233,0.51418156,0.51418156,0.51418156,0.51418156,ok
433,0.366517405,2,gbdt,0.2,7,800,0.09859618,127,multi_error,3200,0.6,1000,3,55,12,multiclass,0.722729042,-0.510921431,0.560945249,0.514744673,0.510921431,0.510921431,0.510921431,0.510921431,ok
443,0.376258345,3,gbdt,0.2,3,540,0.096927432,127,multi_error,1800,3.2,1000,3,90,12,multiclass,0.744217871,-0.510684331,0.552034143,0.518034439,0.510684331,0.510684331,0.510684331,0.510684331,ok
471,0.232088038,4,gbdt,0.2,7,400,0.090317018,127,multi_error,1800,0.6,1000,3,55,12,multiclass,0.672886517,-0.506772176,0.549514928,0.506653626,0.506772176,0.506772176,0.506772176,0.506772176,ok
303,0.263752709,5,gbdt,0.2,7,800,0.08746145,255,multi_error,3200,0.5,1000,3,80,12,multiclass,0.700104007,-0.500815032,0.53681018,0.506090513,0.500815032,0.500815032,0.500815032,0.500815032,ok
480,0.39990158,5,gbdt,0.2,3,270,0.088581567,63,multi_error,1800,6.4,1000,3,65,12,multiclass,0.734166433,-0.503215672,0.530724546,0.500903945,0.503215672,0.503215672,0.503215672,0.503215672,ok
385,0.360606724,2,gbdt,0.2,3,270,0.085381493,127,multi_error,1800,6.4,1000,3,75,12,multiclass,0.733840915,-0.506268338,0.529766256,0.502119084,0.506268338,0.506268338,0.506268338,0.506268338,ok
394,0.371085544,4,gbdt,0.3,5,400,0.092245308,255,multi_error,1800,0.6,1000,3,75,12,multiclass,0.749694551,-0.525680922,0.622799391,0.527488812,0.525680922,0.525680922,0.525680922,0.525680922,ok
381,0.376130495,2,gbdt,0.3,3,270,0.085054466,127,multi_error,1800,0.6,1000,3,70,12,multiclass,0.725524266,-0.520850004,0.621801585,0.529148514,0.520850004,0.520850004,0.520850004,0.520850004,ok
389,0.337773045,4,gbdt,0.3,5,400,0.09718791,255,multi_error,1800,0.6,1000,3,80,12,multiclass,0.74552802,-0.527310987,0.605886072,0.524762159,0.527310987,0.527310987,0.527310987,0.527310987,ok
391,0.339166797,2,gbdt,0.3,5,800,0.097363132,255,multi_error,1800,0.6,1000,3,90,12,multiclass,0.722012778,-0.517589876,0.592213155,0.52378412,0.517589876,0.517589876,0.517589876,0.517589876,ok
420,0.356037324,4,gbdt,0.3,3,400,0.098156894,255,multi_error,3200,0.6,1000,3,105,12,multiclass,0.748594916,-0.515041048,0.580002371,0.521709493,0.515041048,0.515041048,0.515041048,0.515041048,ok
334,0.291509987,4,gbdt,0.3,7,540,0.089876418,63,multi_error,1800,0.7,1000,3,95,12,multiclass,0.749494213,-0.516434012,0.578125309,0.520020154,0.516434012,0.516434012,0.516434012,0.516434012,ok
