,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
0,0.2,2.0,gbdt,0.3,5.0,135.0,0.07594247015860177,255.0,multi_error,1200.0,2.4,1000.0,3.0,75.0,12.0,multiclass,0.7192132831069291,-0.5118401944222163,0.5558870601252692,0.514063009395098,0.5118401944222163,0.5118401944222163,0.5118401944222163,0.5118401944222163,ok
1,0.6,1.0,gbdt,0.4,5.0,15.0,0.060227343445620064,128.0,multi_error,1800.0,2.4,1000.0,3.0,75.0,12.0,multiclass,0.7240735735818105,-0.5251770842595063,0.6013317263045583,0.5238137577428055,0.5251770842595063,0.5251770842595063,0.5251770842595063,0.5251770842595063,ok
2,0.1,5.0,gbdt,0.3,2.0,135.0,0.07718995747304433,255.0,multi_error,1200.0,2.4,1000.0,3.0,75.0,12.0,multiclass,0.6987538376096708,-0.4972881657330844,0.5258935804469385,0.5044604487122492,0.4972881657330844,0.4972881657330844,0.4972881657330844,0.4972881657330844,ok
3,0.6,2.0,gbdt,0.1,5.0,270.0,0.05356399571045972,255.0,multi_error,1200.0,2.4,1000.0,3.0,150.0,12.0,multiclass,0.715306521778758,-0.5192495776651551,0.5779573610479936,0.518419726741946,0.5192495776651551,0.5192495776651551,0.5192495776651551,0.5192495776651551,ok
4,0.3,5.0,gbdt,0.6,5.0,15.0,0.07545923246152272,128.0,multi_error,1200.0,2.4,1000.0,3.0,150.0,12.0,multiclass,0.7278385138577748,-0.5193384902640704,0.5893876825196104,0.5180937138792567,0.5193384902640704,0.5193384902640704,0.5193384902640704,0.5193384902640704,ok
5,0.1,1.0,gbdt,0.6,5.0,270.0,0.08027688356647009,128.0,multi_error,750.0,0.8,1000.0,3.0,125.0,12.0,multiclass,0.6777822512023118,-0.4960137518152989,0.5425302799786608,0.49942206810705075,0.4960137518152989,0.4960137518152989,0.4960137518152989,0.4960137518152989,ok
6,0.6,5.0,gbdt,0.2,10.0,135.0,0.08954816159146275,255.0,multi_error,1800.0,0.8,1000.0,3.0,125.0,12.0,multiclass,0.67593831864642,-0.5193384902640704,0.6490585050680682,0.5271627989686138,0.5193384902640704,0.5193384902640704,0.5193384902640704,0.5193384902640704,ok
7,0.1,1.0,gbdt,0.4,2.0,270.0,0.06110265569395534,255.0,multi_error,750.0,1.2,1000.0,3.0,125.0,12.0,multiclass,0.6994808534134016,-0.5094988293174476,0.5405149078263619,0.5044308111792775,0.5094988293174476,0.5094988293174476,0.5094988293174476,0.5094988293174476,ok
8,0.6,5.0,gbdt,0.4,2.0,270.0,0.08670104167044976,128.0,multi_error,1200.0,0.6,1000.0,3.0,150.0,12.0,multiclass,0.7298813385710667,-0.5403811386740168,0.7666910355456323,0.5428410539106725,0.5403811386740168,0.5403811386740168,0.5403811386740168,0.5403811386740168,ok
9,0.2,5.0,gbdt,0.3,2.0,45.0,0.06053961735399663,128.0,multi_error,1200.0,1.2,1000.0,3.0,150.0,12.0,multiclass,0.7424314796690865,-0.5212352923742628,0.5855545237201399,0.5182122640111437,0.5212352923742628,0.5212352923742628,0.5212352923742628,0.5212352923742628,ok
10,0.4,1.0,gbdt,0.3,2.0,135.0,0.06449332128995923,128.0,multi_error,1800.0,2.4,1000.0,3.0,50.0,12.0,multiclass,0.7205759173840102,-0.5168489374944429,0.5794985279879868,0.5211167422423757,0.5168489374944429,0.5168489374944429,0.5168489374944429,0.5168489374944429,ok
11,0.2,1.0,gbdt,0.6,2.0,135.0,0.07877551208697225,255.0,multi_error,1200.0,2.4,1000.0,3.0,125.0,12.0,multiclass,0.6808820420311826,-0.5109807059660354,0.5530912252277173,0.5090246287898995,0.5109807059660354,0.5109807059660354,0.5109807059660354,0.5109807059660354,ok
12,0.1,1.0,gbdt,0.1,10.0,135.0,0.0982951216860545,200.0,multi_error,1800.0,1.2,1000.0,3.0,75.0,12.0,multiclass,0.7045257266138198,-0.49290181085326457,0.5090988125111142,0.49808837912332177,0.49290181085326457,0.49290181085326457,0.49290181085326457,0.49290181085326457,ok
13,0.6,3.0,gbdt,0.2,5.0,15.0,0.09893398862151463,255.0,multi_error,750.0,2.4,1000.0,3.0,150.0,12.0,multiclass,0.6608651226633222,-0.5105657805044308,0.5893086483175595,0.5163154619009513,0.5105657805044308,0.5105657805044308,0.5105657805044308,0.5105657805044308,ok
14,0.2,3.0,gbdt,0.3,10.0,135.0,0.06234260630188702,255.0,multi_error,750.0,2.4,1000.0,3.0,125.0,12.0,multiclass,0.7428959341125967,-0.5154856109777423,0.5538025330461758,0.5155448860436858,0.5154856109777423,0.5154856109777423,0.5154856109777423,0.5154856109777423,ok
15,0.6,3.0,gbdt,0.3,2.0,135.0,0.07715732723655155,200.0,multi_error,1800.0,0.8,1000.0,3.0,75.0,12.0,multiclass,0.6815833312917828,-0.5251178091935628,0.6758115824623105,0.5260958477816307,0.5251178091935628,0.5251178091935628,0.5251178091935628,0.5251178091935628,ok
16,0.3,5.0,gbdt,0.6,5.0,45.0,0.06201851820621747,255.0,multi_error,1800.0,2.4,1000.0,3.0,125.0,12.0,multiclass,0.6880634035501355,-0.511632731691414,0.5594534784928178,0.5145372099226461,0.511632731691414,0.511632731691414,0.511632731691414,0.511632731691414,ok
17,0.1,2.0,gbdt,0.1,2.0,15.0,0.08498212328801723,200.0,multi_error,1800.0,0.8,1000.0,3.0,75.0,12.0,multiclass,0.708143040506161,-0.5029489345306897,0.5209934599197803,0.5032156723274355,0.5029489345306897,0.5029489345306897,0.5029489345306897,0.5029489345306897,ok
18,0.1,2.0,gbdt,0.1,10.0,45.0,0.09131964066441212,128.0,multi_error,1200.0,0.8,1000.0,3.0,125.0,12.0,multiclass,0.6769295048592864,-0.49577665155152484,0.5157278062081365,0.49423549983699355,0.49577665155152484,0.49577665155152484,0.49577665155152484,0.49577665155152484,ok
19,0.6,1.0,gbdt,0.1,5.0,135.0,0.0992805243282966,255.0,multi_error,1800.0,0.6,1000.0,3.0,75.0,12.0,multiclass,0.7181629759457355,-0.5264811357102634,0.6824800932603584,0.534542544678581,0.5264811357102634,0.5264811357102634,0.5264811357102634,0.5264811357102634,ok
20,0.6,5.0,gbdt,0.4,5.0,270.0,0.0930670743966355,128.0,multi_error,1200.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.733840696851134,-0.5363800717228298,0.7606251605382229,0.5409146142675084,0.5363800717228298,0.5363800717228298,0.5363800717228298,0.5363800717228298,ok
21,0.4,5.0,gbdt,0.4,2.0,270.0,0.09353385401343614,128.0,multi_error,1200.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.7334722692164424,-0.5271627989686138,0.6894548615913536,0.5354613082007054,0.5271627989686138,0.5271627989686138,0.5271627989686138,0.5271627989686138,ok
22,0.6,5.0,gbdt,0.4,5.0,270.0,0.06976743671301044,128.0,multi_error,1200.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.7350477368471133,-0.5363504341898581,0.718737033451226,0.5366171719866039,0.5363504341898581,0.5363504341898581,0.5363504341898581,0.5363504341898581,ok
23,0.6,5.0,gbdt,0.4,2.0,270.0,0.08632215158578432,128.0,multi_error,1200.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.7478044447638967,-0.5378915859043893,0.7685285807433166,0.539136362289203,0.5378915859043893,0.5378915859043893,0.5378915859043893,0.5378915859043893,ok
24,0.6,5.0,gbdt,0.4,2.0,270.0,0.08486136269290752,128.0,multi_error,1200.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.7493505927105362,-0.5386028866957114,0.7601114382248918,0.5384546990308526,0.5386028866957114,0.5386028866957114,0.5386028866957114,0.5386028866957114,ok
25,0.4,5.0,gbdt,0.4,2.0,270.0,0.08295747512455354,128.0,multi_error,1200.0,0.6,1000.0,3.0,50.0,12.0,multiclass,0.7497801460925098,-0.5283779378204558,0.6843373970085554,0.5307193029252245,0.5283779378204558,0.5283779378204558,0.5283779378204558,0.5283779378204558,ok
26,0.3,5.0,gbdt,0.4,2.0,270.0,0.07080223874744718,200.0,multi_error,1200.0,0.6,1000.0,3.0,150.0,12.0,multiclass,0.7395824830851129,-0.5201387036543078,0.6186599751042263,0.5253845469903086,0.5201387036543078,0.5201387036543078,0.5201387036543078,0.5201387036543078,ok
27,0.6,5.0,gbdt,0.4,2.0,270.0,0.08677874188220708,128.0,multi_error,1200.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.7491726570735319,-0.5435227171690229,0.7684199087154966,0.5403218636080732,0.5435227171690229,0.5435227171690229,0.5435227171690229,0.5435227171690229,ok
28,0.6,3.0,gbdt,0.2,2.0,270.0,0.09572851943752356,128.0,multi_error,1200.0,0.6,1000.0,3.0,150.0,12.0,multiclass,0.7280676426761705,-0.5402922260751015,0.7496789235541681,0.5369728223822648,0.5402922260751015,0.5402922260751015,0.5402922260751015,0.5402922260751015,ok
29,0.6,2.0,gbdt,0.4,2.0,270.0,0.08860557779654735,128.0,multi_error,750.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.7117869265502668,-0.5453898817462435,0.8247218984015333,0.5460419074716221,0.5453898817462435,0.5453898817462435,0.5453898817462435,0.5453898817462435,ok
30,0.3,2.0,gbdt,0.4,10.0,45.0,0.07248213892830135,128.0,multi_error,750.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.6608572445650953,-0.5237248451438902,0.6427752860050187,0.5230135443525681,0.5237248451438902,0.5237248451438902,0.5237248451438902,0.5237248451438902,ok
31,0.4,2.0,gbdt,0.4,2.0,270.0,0.08063482073343103,200.0,multi_error,750.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.6676728804247551,-0.5289410509469192,0.7133034320602241,0.5280222874247947,0.5289410509469192,0.5289410509469192,0.5289410509469192,0.5289410509469192,ok
32,0.6,2.0,gbdt,0.2,2.0,15.0,0.08976751103302714,128.0,multi_error,750.0,1.2,1000.0,3.0,100.0,12.0,multiclass,0.6919728677064242,-0.5304822026614504,0.7001541166939993,0.5270442488367268,0.5304822026614504,0.5304822026614504,0.5304822026614504,0.5304822026614504,ok
33,0.2,2.0,gbdt,0.4,2.0,270.0,0.05273973596760005,128.0,multi_error,750.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.7120676662452978,-0.5202276162532231,0.5855545237201399,0.5175306007527933,0.5202276162532231,0.5202276162532231,0.5202276162532231,0.5202276162532231,ok
34,0.6,2.0,gbdt,0.4,2.0,270.0,0.0671590662810811,128.0,multi_error,750.0,0.6,1000.0,3.0,50.0,12.0,multiclass,0.6950205649198974,-0.5399365756794404,0.7731718401138092,0.5437005423668534,0.5399365756794404,0.5399365756794404,0.5399365756794404,0.5399365756794404,ok
35,0.6,2.0,gbdt,0.6,10.0,15.0,0.0740174407086009,128.0,multi_error,750.0,1.2,1000.0,3.0,100.0,12.0,multiclass,0.7044074090418249,-0.5370320974482085,0.7196064096737863,0.5361726089920275,0.5370320974482085,0.5370320974482085,0.5370320974482085,0.5370320974482085,ok
36,0.3,2.0,gbdt,0.4,2.0,270.0,0.05627987557546915,200.0,multi_error,750.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.6691898887678136,-0.5192792151981269,0.6277093912390587,0.5204943540499689,0.5192792151981269,0.5192792151981269,0.5192792151981269,0.5192792151981269,ok
37,0.6,3.0,gbdt,0.2,2.0,45.0,0.08229780544239249,128.0,multi_error,750.0,0.8,1000.0,3.0,100.0,12.0,multiclass,0.7246862316868139,-0.5384843365638244,0.8102092430499298,0.5418333777896328,0.5384843365638244,0.5384843365638244,0.5384843365638244,0.5384843365638244,ok
38,0.2,2.0,gbdt,0.4,2.0,270.0,0.09590782314223681,128.0,multi_error,750.0,0.6,1000.0,3.0,50.0,12.0,multiclass,0.7142788451739528,-0.5214131175720933,0.6292900752800774,0.5253845469903086,0.5214131175720933,0.5214131175720933,0.5214131175720933,0.5214131175720933,ok
39,0.6,2.0,gbdt,0.6,10.0,270.0,0.08930575653277681,128.0,multi_error,750.0,1.2,1000.0,3.0,100.0,12.0,multiclass,0.6984602471792963,-0.5304229275955069,0.6802177392266503,0.530897128123055,0.5304229275955069,0.5304229275955069,0.5304229275955069,0.5304229275955069,ok
40,0.4,5.0,gbdt,0.3,2.0,15.0,0.08768563150746869,128.0,multi_error,1200.0,0.6,1000.0,3.0,100.0,12.0,multiclass,0.72294690197178,-0.5343054444148069,0.7258303530852976,0.531875166711123,0.5343054444148069,0.5343054444148069,0.5343054444148069,0.5343054444148069,ok
41,0.1,1.0,gbdt,0.4,2.0,270.0,0.07912294962602948,200.0,multi_error,750.0,0.6,1000.0,3.0,50.0,12.0,multiclass,0.6891635661617295,-0.5091728164547583,0.5485566378850447,0.5055273998992323,0.5091728164547583,0.5091728164547583,0.5091728164547583,0.5091728164547583,ok
42,0.6,3.0,gbdt,0.1,5.0,45.0,0.09595387400148225,128.0,multi_error,1200.0,0.8,1000.0,3.0,100.0,12.0,multiclass,0.7099071346838254,-0.5355798583325924,0.7068522653178163,0.5331495806289085,0.5355798583325924,0.5355798583325924,0.5355798583325924,0.5355798583325924,ok
43,0.3,5.0,gbdt,0.2,2.0,270.0,0.07520873884599354,255.0,multi_error,1800.0,1.2,1000.0,3.0,75.0,12.0,multiclass,0.7387797226934459,-0.5179751637473696,0.5809804192764418,0.515396698378827,0.5179751637473696,0.5179751637473696,0.5179751637473696,0.5179751637473696,ok
