,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
17,0.8,2.0,gbdt,0.4,0.0,0.0,0.05,300.0,multi_error,500.0,0.05,100.0,15.0,200.0,12.0,multiclass,0.7,-0.2591209507720577,0.4233862203868724,0.25159301739723183,0.2591209507720577,0.2591209507720577,0.2591209507720577,0.2591209507720577,ok
18,0.8,2.0,gbdt,0.6,0.0,0.5,0.01,300.0,multi_error,500.0,0.4,100.0,15.0,400.0,12.0,multiclass,0.7,-0.21270857413828873,0.21665250637213254,0.21475356391333986,0.21270857413828873,0.21270857413828873,0.21270857413828873,0.21270857413828873,ok
19,0.6,2.0,gbdt,0.4,0.4,0.5,0.1,255.0,multi_error,500.0,0.05,100.0,15.0,400.0,12.0,multiclass,0.7,-0.27260602827420644,0.5545434786904033,0.27313950386769803,0.27260602827420644,0.27260602827420644,0.27260602827420644,0.27260602827420644,ok
20,0.6,5.0,gbdt,0.4,0.0,1.0,0.1,300.0,multi_error,250.0,0.4,100.0,15.0,400.0,12.0,multiclass,0.75,-0.27133161435642095,0.8056450178814882,0.27634035742864765,0.27133161435642095,0.27133161435642095,0.27133161435642095,0.27133161435642095,ok
21,0.4,5.0,gbdt,0.4,0.0,1.0,0.1,300.0,multi_error,250.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.75,-0.2694348122462286,0.6283317855802099,0.26641178388310954,0.2694348122462286,0.2694348122462286,0.2694348122462286,0.2694348122462286,ok
22,0.6,5.0,gbdt,0.6,0.0,1.0,0.1,300.0,multi_error,250.0,0.2,100.0,15.0,200.0,12.0,multiclass,0.75,-0.27153907708722325,0.844757068621446,0.2784446222696423,0.27153907708722325,0.27153907708722325,0.27153907708722325,0.27153907708722325,ok
23,0.6,5.0,gbdt,0.4,0.0,0.5,0.1,300.0,multi_error,250.0,0.2,100.0,15.0,200.0,12.0,multiclass,0.66,-0.28004504905011707,0.7866274130129813,0.2809638125722415,0.28004504905011707,0.28004504905011707,0.28004504905011707,0.28004504905011707,ok
24,0.8,5.0,gbdt,0.4,0.4,0.5,0.1,255.0,multi_error,250.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.75,-0.2792744731928514,0.9161842287249807,0.28072671230846746,0.2792744731928514,0.2792744731928514,0.2792744731928514,0.2792744731928514,ok
25,0.4,5.0,gbdt,0.4,0.0,0.5,0.1,200.0,multi_error,250.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.66,-0.2697015500429744,0.6065084665388947,0.2711834266915622,0.2697015500429744,0.2697015500429744,0.2697015500429744,0.2697015500429744,ok
26,0.6,5.0,gbdt,0.4,0.0,0.5,0.1,300.0,multi_error,250.0,0.2,100.0,15.0,200.0,12.0,multiclass,0.75,-0.2740582673898225,0.8162257216810574,0.2745621054503423,0.2740582673898225,0.2740582673898225,0.2740582673898225,0.2740582673898225,ok
