,accuracy_train,accuracy_valid,accuracy_test
6,0.37295883164673416,0.3521263750926208,0.3667006639468843
7,0.3792014856092351,0.3572309435742961,0.37238855688395806
8,0.37060344338254486,0.3558383878657659,0.36491026958652856
