,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
11,0.8,2,gbdt,0.8,1,5,0.5,200,multi_error,750,0.2,100,3,200,12,multiclass,709,-0.539317942,0.905461364,0.548363153,0.539317942,0.539317942,0.539317942,0.539317942,ok
12,0.4,5,gbdt,0.4,0,1,0.01,300,multi_error,500,0.4,100,3,400,12,multiclass,709,-0.506543224,0.545342084,0.498906165,0.506543224,0.506543224,0.506543224,0.506543224,ok
13,0.8,5,gbdt,0.8,0,0,0.05,300,multi_error,750,0.4,100,3,400,12,multiclass,573,-0.53298957,0.632783811,0.533596375,0.53298957,0.53298957,0.53298957,0.53298957,ok
14,0.4,8,gbdt,0.6,0,0.5,0.01,200,multi_error,500,0.05,100,3,200,12,multiclass,709,-0.491347318,0.542750736,0.49542933,0.491347318,0.491347318,0.491347318,0.491347318,ok
15,0.8,2,gbdt,0.8,1,1,0.05,300,multi_error,250,0.4,100,3,400,12,multiclass,573,-0.560373452,0.7979139,0.556801313,0.560373452,0.560373452,0.560373452,0.560373452,ok
16,0.4,2,gbdt,0.4,0,0,0.1,200,multi_error,750,0.2,100,3,400,12,multiclass,573,-0.526700262,0.606622913,0.525314478,0.526700262,0.526700262,0.526700262,0.526700262,ok
17,0.8,8,gbdt,0.6,1,0.5,0.05,300,multi_error,750,0.2,100,3,200,12,multiclass,475,-0.52677839,0.627874574,0.530392999,0.52677839,0.52677839,0.52677839,0.52677839,ok
18,0.8,5,gbdt,0.4,0,1,0.5,300,multi_error,500,0.05,100,3,400,12,multiclass,709,-0.547990156,0.965986926,0.544339402,0.547990156,0.547990156,0.547990156,0.547990156,ok
19,0.8,8,gbdt,0.6,0,0,0.01,200,multi_error,500,0.2,100,3,400,12,multiclass,573,-0.507129185,0.593939631,0.515509024,0.507129185,0.507129185,0.507129185,0.507129185,ok
20,0.6,2,gbdt,0.8,0.4,1,1,255,multi_error,250,0.4,100,3,200,12,multiclass,475,-0.513027853,0.996679428,0.516173139,0.513027853,0.513027853,0.513027853,0.513027853,ok
21,0.6,2,gbdt,0.8,0.4,1,0.05,255,multi_error,250,0.4,100,3,300,12,multiclass,475,-0.54861518,0.739133266,0.549456989,0.54861518,0.54861518,0.54861518,0.54861518,ok
22,0.6,2,gbdt,0.8,0.4,1,0.05,255,multi_error,250,0.4,100,3,200,12,multiclass,475,-0.544513458,0.737739928,0.54742558,0.544513458,0.544513458,0.544513458,0.544513458,ok
23,0.6,2,gbdt,0.8,0.4,1,0.05,255,multi_error,250,0.4,100,3,200,12,multiclass,475,-0.552248135,0.740591713,0.548714743,0.552248135,0.552248135,0.552248135,0.552248135,ok
24,0.6,2,gbdt,0.8,1,1,1,255,multi_error,250,0.4,100,3,200,12,multiclass,475,-0.513613813,0.995260046,0.516524728,0.513613813,0.513613813,0.513613813,0.513613813,ok
25,0.6,2,gbdt,0.8,0.4,1,0.05,255,multi_error,250,0.4,100,3,400,12,multiclass,475,-0.55162311,0.738794698,0.546527072,0.55162311,0.55162311,0.55162311,0.55162311,ok
26,0.6,2,gbdt,0.8,1,1,0.05,255,multi_error,250,0.4,100,3,300,12,multiclass,573,-0.546232275,0.742219444,0.547503711,0.546232275,0.546232275,0.546232275,0.546232275,ok
27,0.8,2,gbdt,0.8,1,1,0.05,255,multi_error,250,0.4,100,3,400,12,multiclass,475,-0.554904488,0.792978618,0.558012345,0.554904488,0.554904488,0.554904488,0.554904488,ok
28,0.8,2,gbdt,0.8,1,1,0.1,255,multi_error,250,0.4,100,3,400,12,multiclass,475,-0.570764483,0.892126989,0.576138761,0.570764483,0.570764483,0.570764483,0.570764483,ok
29,0.8,2,gbdt,0.8,1,0,0.1,255,multi_error,250,0.4,100,3,400,12,multiclass,573,-0.568420641,0.900981848,0.569614814,0.568420641,0.568420641,0.568420641,0.568420641,ok
30,0.8,2,gbdt,0.8,1,0,0.1,255,multi_error,250,0.4,100,3,400,12,multiclass,573,-0.567483105,0.900630258,0.569653879,0.567483105,0.567483105,0.567483105,0.567483105,ok
31,0.8,2,gbdt,0.8,1,0,0.1,255,multi_error,250,0.4,100,3,400,12,multiclass,475,-0.5660768,0.894028179,0.570669584,0.5660768,0.5660768,0.5660768,0.5660768,ok
32,0.8,8,gbdt,0.8,1,0,0.1,255,multi_error,250,0.4,100,3,400,12,multiclass,573,-0.568381577,0.896593484,0.574419877,0.568381577,0.568381577,0.568381577,0.568381577,ok
33,0.8,2,gbdt,0.6,1,5,0.1,255,multi_error,250,0.4,100,3,400,12,multiclass,573,-0.567561233,0.887959997,0.569810141,0.567561233,0.567561233,0.567561233,0.567561233,ok
34,0.8,8,gbdt,0.8,1,0,0.1,255,multi_error,250,0.05,100,3,400,12,multiclass,573,-0.569905074,0.899041592,0.565669193,0.569905074,0.569905074,0.569905074,0.569905074,ok
35,0.8,8,gbdt,0.8,1,0,0.1,255,multi_error,750,0.05,100,3,400,12,multiclass,475,-0.545685378,0.692840587,0.547972498,0.545685378,0.545685378,0.545685378,0.545685378,ok
36,0.8,8,gbdt,0.6,1,0.5,0.1,255,multi_error,250,0.05,100,3,300,12,multiclass,573,-0.570022266,0.894770425,0.568247519,0.570022266,0.570022266,0.570022266,0.570022266,ok
37,0.8,8,gbdt,0.6,1,0.5,1,255,multi_error,250,0.05,100,3,300,12,multiclass,475,-0.544005625,0.997916504,0.543948746,0.544005625,0.544005625,0.544005625,0.544005625,ok
38,0.4,8,gbdt,0.6,1,0.5,0.1,255,multi_error,250,0.05,100,3,300,12,multiclass,573,-0.548107348,0.737765971,0.543948746,0.548107348,0.548107348,0.548107348,0.548107348,ok
39,0.8,8,gbdt,0.6,1,0.5,0.1,255,multi_error,750,0.05,100,3,300,12,multiclass,475,-0.544747842,0.688829856,0.549456989,0.544747842,0.544747842,0.544747842,0.544747842,ok
40,0.8,8,gbdt,0.6,1,0.5,0.1,255,multi_error,250,0.05,100,3,300,12,multiclass,573,-0.565100199,0.895603823,0.568520978,0.565100199,0.565100199,0.565100199,0.565100199,ok
41,0.4,8,gbdt,0.6,1,0.5,1,200,multi_error,250,0.05,100,3,300,12,multiclass,709,-0.47361225,0.650662812,0.478670209,0.47361225,0.47361225,0.47361225,0.47361225,ok
