,0
294,0.7420420516888101
295,0.7426057152834545
296,0.7431681807738361
297,0.7437290567799084
298,0.74428726853617
299,0.7448435756034006
300,0.7453980031184376
301,0.745951745718394
302,0.7465026635089035
303,0.7470519175773047
304,0.7476001861083283
305,0.7481460377299012
306,0.748690340708152
307,0.7492341071959332
308,0.7497761477058692
309,0.7503163000977116
310,0.7508556457143495
311,0.7513942382966075
312,0.7519307431447113
313,0.7524647658193651
314,0.7529982076444246
315,0.7535311351075893
316,0.7540620965947487
317,0.7545921314350923
318,0.7551204453453532
319,0.755647517964939
320,0.7561731415707769
321,0.7566975665624767
322,0.7572196231848252
323,0.7577408329557946
324,0.7582614976703946
325,0.7587796949979193
326,0.7592971939496634
327,0.7598135658737188
328,0.7603283640686025
329,0.7608410883469444
330,0.7613529571060325
331,0.7618636372445323
332,0.7623728433854094
333,0.7628810274818594
334,0.7633889063671373
335,0.7638955150008405
336,0.7643995125137073
337,0.764903025441379
338,0.7654055280007608
339,0.7659067159494433
340,0.7664067649393621
341,0.7669048277112384
342,0.7673994705475738
343,0.7678929359805711
344,0.7683854438683279
345,0.7688777430132618
346,0.7693678315441679
347,0.7698568146150975
348,0.7703431067187665
349,0.7708291272120258
350,0.7713135940142006
351,0.7717974957219186
352,0.7722806407241567
353,0.772762474735808
354,0.7732421436142808
355,0.7737212826816464
356,0.7741984711202441
357,0.774674449421529
358,0.7751489389388162
359,0.7756229534565582
360,0.7760949637066827
361,0.7765661076282034
362,0.7770362326155343
363,0.777504789023431
364,0.7779723789122873
365,0.7784393543507873
366,0.778904708743716
367,0.7793692745129901
368,0.7798333385652692
369,0.7802958143569392
370,0.7807573462170311
371,0.7812160129365642
372,0.7816738833843178
373,0.782129833693828
374,0.7825846292894374
375,0.7830392121651989
376,0.7834909784405011
377,0.7839409424606588
378,0.7843904093017091
379,0.7848379466228161
380,0.7852848237577799
381,0.7857303529362195
382,0.7861750364359926
383,0.7866191419924591
384,0.7870617392877031
385,0.7875030318638226
386,0.7879440680747948
387,0.7883832602718603
388,0.7888219582470934
389,0.7892595742675873
390,0.7896964782476508
391,0.7901311558585491
392,0.7905654644219261
393,0.7909985558117153
394,0.7914309930828736
395,0.791863012868386
396,0.7922940131588461
397,0.7927238765300426
398,0.7931526331155877
399,0.7935803197029623
400,0.7940075199460729
401,0.7944339777347097
402,0.7948594471561626
403,0.7952848021106793
404,0.7957092294496177
405,0.7961317740751375
406,0.7965536321539766
407,0.7969748849092217
408,0.7973955098043982
409,0.7978145288992657
410,0.7982321661819096
411,0.7986493093956835
412,0.7990649829967595
413,0.7994797515442259
414,0.7998934789779402
415,0.8003065745745608
416,0.8007192122269547
417,0.8011300687075352
418,0.801539580979173
419,0.8019481891404698
420,0.8023559183537566
421,0.8027622365134889
422,0.8031679271190774
423,0.8035722716801731
424,0.803975854640989
425,0.8043779009915327
426,0.8047795495121117
427,0.8051802252421879
428,0.8055795614286775
429,0.8059782263137488
430,0.8063757852799562
431,0.8067718567623473
432,0.8071668859327801
433,0.8075614313593114
434,0.8079547536467174
435,0.8083473005672187
436,0.8087388197581866
437,0.8091294985731879
438,0.809519354296985
439,0.8099078751425516
440,0.8102961347536646
441,0.8106835677809296
442,0.8110698153488315
443,0.8114554210605961
444,0.8118402010298065
445,0.8122244261275536
446,0.812607877897896
447,0.812990575869046
448,0.813372446950423
449,0.8137528887757081
450,0.8141325436344322
451,0.8145114495377763
452,0.8148881592055675
453,0.8152645147141871
454,0.8156403820939805
455,0.8160158546775652
456,0.8163905708870888
457,0.8167647032642494
458,0.817138318755634
459,0.8175117644331515
460,0.8178843456176152
461,0.818255903610433
462,0.818626360553693
463,0.8189965538150994
464,0.8193661533525679
465,0.8197335779672582
466,0.8201000266812083
467,0.8204658688733583
468,0.8208313407942869
469,0.8211957888862258
470,0.8215594837653285
471,0.821922498675138
472,0.8222847982303296
473,0.8226464943739585
474,0.8230067657483955
475,0.8233664737619506
476,0.8237249569028054
477,0.8240827878625543
478,0.8244404723352171
479,0.8247972708745825
480,0.8251526238928437
481,0.8255076311393771
482,0.8258623259600074
483,0.8262165081778116
484,0.826569222108593
485,0.8269215824155716
486,0.8272738041640204
487,0.8276244024704854
488,0.8279740888145346
489,0.8283232016511896
490,0.8286716381386637
491,0.8290196697344044
492,0.8293670498373704
493,0.8297141669213203
494,0.8300601617704064
495,0.8304054703022556
496,0.8307502584301913
497,0.8310943184311406
498,0.8314381449858234
499,0.8317807251255874
500,0.8321225478715403
501,0.8324639746230784
502,0.8328043824149329
503,0.8331444172587225
504,0.8334828771496403
505,0.8338210108990176
506,0.8341588579201915
507,0.8344958256109493
508,0.8348318630347789
509,0.8351666521571521
510,0.8355012991773644
511,0.8358352812695957
512,0.8361683379896989
513,0.8365004190894931
514,0.8368322114215839
515,0.83716298369776
516,0.8374930402624057
517,0.8378225549574005
518,0.8381509746958439
519,0.8384791800063581
520,0.8388062355997463
521,0.8391332525955975
522,0.8394594662579004
523,0.8397848090792057
524,0.8401091600406836
525,0.8404325929212456
526,0.8407557039687108
527,0.8410780041619716
528,0.8414002975229076
529,0.8417217403613645
530,0.8420424864046534
531,0.8423624884383497
532,0.8426819130641081
533,0.8430007675221535
534,0.8433189632471991
535,0.8436363564290028
536,0.8439530210504264
537,0.8442693186383348
538,0.8445849232296438
539,0.8449001581615817
540,0.8452150481885793
541,0.8455289814351489
542,0.8458424098034986
543,0.8461557282427993
544,0.8464687265315908
545,0.8467807252359485
546,0.8470913027402392
547,0.8474012033089929
548,0.8477106566663887
549,0.8480193109221986
550,0.8483273737994957
551,0.8486342229703551
552,0.8489410292607272
553,0.8492476226273016
554,0.8495533654459032
555,0.8498583995127682
556,0.8501630470433995
557,0.850466972998938
558,0.8507703082388013
559,0.851072947244359
560,0.8513753197892443
561,0.8516774073395013
562,0.8519777597086693
563,0.8522778530868337
564,0.8525775316052085
565,0.8528771027439095
566,0.8531759485599364
567,0.8534742154129066
568,0.853771903404795
569,0.8540688446592598
570,0.8543649978254386
571,0.8546603589008129
572,0.8549554067854717
573,0.8552499699574665
574,0.8555440664408784
575,0.8558379810518797
576,0.8561314342260106
577,0.8564242512800978
578,0.8567159964239833
579,0.8570074099961597
580,0.8572982402203543
581,0.8575878668591297
582,0.8578773649839126
583,0.8581662596971329
584,0.8584544073670044
585,0.8587422061294169
586,0.8590288418414723
587,0.8593150300107509
588,0.8596009173792764
589,0.8598865248519233
590,0.8601710736201308
591,0.860454877537452
592,0.860738150725891
593,0.8610212395690257
594,0.8613037750193346
595,0.8615856296335629
596,0.8618668460627538
597,0.8621477135334982
598,0.8624277145991575
599,0.8627072181287968
600,0.8629864204752766
601,0.8632642397858328
602,0.8635416129812622
603,0.8638177568935727
604,0.8640936936691664
605,0.8643692704220263
606,0.8646441509915681
607,0.8649186122144203
608,0.8651929671028424
609,0.8654665401489473
610,0.8657394904337334
611,0.8660119086894562
612,0.8662834573533752
613,0.8665548609068706
614,0.8668259586118503
615,0.8670954988271768
616,0.8673646243101826
617,0.8676333153287051
618,0.8679018774253352
619,0.8681690735413602
620,0.8684361552924238
621,0.8687022098748165
622,0.868966514030858
623,0.869229838946478
624,0.8694923853339683
625,0.8697545821511622
626,0.870016307206517
627,0.8702775756178264
628,0.8705383325225409
629,0.8707985560725169
630,0.8710587007193374
631,0.8713184442220058
632,0.871577522108362
633,0.8718363020237713
634,0.8720944418166182
635,0.8723517402137486
636,0.8726087665670754
637,0.8728651429572525
638,0.8731206568173945
639,0.8733754571839624
640,0.8736298770308215
641,0.873883858997035
642,0.8741376572297942
643,0.8743910992128944
644,0.8746438368801703
645,0.8748957512013046
646,0.8751474183860288
647,0.8753983422494918
648,0.8756489656946077
649,0.8758991028209535
650,0.8761486082376744
651,0.8763974084972773
652,0.8766454534790503
653,0.8768924585197837
654,0.877139348456237
655,0.8773855996467904
656,0.8776316600676145
657,0.8778770027119146
658,0.8781218993685566
659,0.8783662840087287
660,0.8786104327552345
661,0.8788541863486192
662,0.8790974127057655
663,0.8793396283886968
664,0.8795814703587507
665,0.8798231468233811
666,0.880064266224086
667,0.8803048050046404
668,0.880545125762647
669,0.8807850234263828
670,0.8810244263074235
671,0.8812634368906432
672,0.8815010472041644
673,0.8817381591913593
674,0.8819746645037916
675,0.8822108945092204
676,0.882447099173862
677,0.8826819056592925
678,0.8829165382773497
679,0.883150453118883
680,0.8833836455950171
681,0.8836163067559129
682,0.8838486023364373
683,0.884080037783339
684,0.8843110565603949
685,0.8845416222625304
686,0.8847713081498685
687,0.8850007081757907
688,0.8852299550607581
689,0.8854590791933205
690,0.885687762003581
691,0.8859155609965255
692,0.8861428940911933
693,0.8863699295718266
694,0.8865968783737108
695,0.8868232408193509
696,0.8870490093625969
697,0.8872735896931548
698,0.8874980250407579
699,0.8877222574581131
700,0.8879463158296387
701,0.8881698150467512
702,0.8883930467324539
703,0.8886151757115051
704,0.8888371509122578
705,0.8890581466176516
706,0.8892789348294162
707,0.8894993224833848
708,0.8897194529309123
709,0.8899386427865429
710,0.8901575928224696
711,0.8903761903818125
712,0.8905945759861199
713,0.8908126063605184
714,0.8910297095017449
715,0.8912461388941532
716,0.8914618603506248
717,0.8916768205382353
718,0.8918914665408739
719,0.8921048471994846
720,0.8923179984016006
721,0.8925305316989572
722,0.892742314906462
723,0.8929534934022229
724,0.8931643764636648
725,0.893375019794631
726,0.8935849645331198
727,0.8937947460733695
728,0.8940039223665066
729,0.8942126540996357
730,0.8944210570526212
731,0.8946291881785
732,0.8948365787109488
733,0.8950434614971308
734,0.8952499139233233
735,0.8954560566641908
736,0.8956620664296596
737,0.8958675823302084
738,0.8960722609905217
739,0.8962768335203549
740,0.8964808706686966
741,0.8966845412806513
742,0.8968878508246284
743,0.8970905452809054
744,0.8972929575086258
745,0.8974950604716682
746,0.8976968873501476
747,0.8978984320128174
748,0.8980994846716108
749,0.8982998144296365
750,0.8985000766674659
751,0.8986999660337116
752,0.8988991122444054
753,0.8990982053898591
754,0.8992970250511124
755,0.899495260038709
756,0.8996932201272022
757,0.8998905563708922
758,0.9000875228277422
759,0.9002841123977428
760,0.9004801137249617
761,0.900675965072451
762,0.9008711669284248
763,0.9010658571758289
764,0.9012597099025663
765,0.9014533893482867
766,0.9016465471918873
767,0.9018395702755267
768,0.9020323870000089
769,0.9022245799306754
770,0.902416449511367
771,0.9026079799869464
772,0.9027988982683663
773,0.9029896331604974
774,0.9031800982140343
775,0.9033702605547868
776,0.9035599247731629
777,0.9037492385162146
778,0.9039376861473593
779,0.9041257818117949
780,0.9043136383193643
781,0.9045011379016903
782,0.9046884187476435
783,0.9048753185512661
784,0.9050616316417321
785,0.9052473942584068
786,0.9054329690498802
787,0.9056181552656201
788,0.9058028279097713
789,0.9059871804926413
790,0.9061707772750595
791,0.9063543080669064
792,0.9065372605967749
793,0.9067197912943131
794,0.9069015144390876
795,0.9070831541428191
796,0.9072644575075103
797,0.9074453450946368
798,0.9076258155912706
799,0.9078058247912497
800,0.9079856085882405
801,0.9081647442448846
802,0.9083432879366596
803,0.9085214167049107
804,0.908699084482432
805,0.9088762937166235
806,0.9090528279782968
807,0.909229197422878
808,0.909405110911745
809,0.9095806233966754
810,0.9097554271171223
811,0.9099299880733372
812,0.9101043235500825
813,0.910278186627645
814,0.910451533788194
815,0.9106245520793712
816,0.910797249824886
817,0.910969536802358
818,0.9111413349244318
819,0.9113124455310625
820,0.9114832785617459
821,0.9116536343366873
822,0.9118238332230928
823,0.9119932384125875
824,0.9121622881172358
825,0.9123306613579814
826,0.9124987973411449
827,0.912666676564008
828,0.9128336171834868
829,0.9130003181107303
830,0.9131666113291812
831,0.913332443990296
832,0.9134981500239558
833,0.9136635728602966
834,0.9138288035247518
835,0.9139932715691772
836,0.9141574707437709
837,0.9143215114619629
838,0.91448536228996
839,0.9146483155340162
840,0.914811187516745
841,0.9149730770978274
842,0.9151345836608136
843,0.9152957341908378
844,0.9154565929576429
845,0.9156170037737714
846,0.9157767762264063
847,0.9159357116937432
848,0.9160944663849008
849,0.9162528919262554
850,0.9164109525500761
851,0.9165686947314687
852,0.9167259449599726
853,0.9168829342089603
854,0.9170395676544296
855,0.9171958727531492
856,0.9173518106653912
857,0.9175076465388998
858,0.9176630201852318
859,0.9178179817123523
860,0.917972560183136
861,0.9181266860633805
862,0.9182806568651454
863,0.9184340375120973
864,0.91858709331769
865,0.9187399325921192
866,0.9188925446662507
867,0.9190448220839293
868,0.9191968196694639
869,0.9193486734065155
870,0.9194999847258006
871,0.9196512510231237
872,0.9198020565209202
873,0.9199525013076515
874,0.9201028538452494
875,0.9202522417121038
876,0.9204013641890234
877,0.9205502866164887
878,0.9206985961614633
879,0.9208467274796335
880,0.9209942855326
881,0.9211416795970212
882,0.9212887797822423
883,0.9214353396784251
884,0.9215815106037211
885,0.92172726743404
886,0.9218728864961353
887,0.9220180800675474
888,0.9221628799389822
889,0.9223072260854058
890,0.9224512139809112
891,0.9225949508522098
892,0.9227384834930791
893,0.9228813226529679
894,0.9230240344843235
895,0.923166460887657
896,0.9233083557463083
897,0.9234501101598923
898,0.9235915834666447
899,0.9237326962790289
900,0.923873201231191
901,0.9240136150941852
902,0.9241537648929197
903,0.9242934739429616
904,0.9244327950291199
905,0.9245717970355064
906,0.9247104977185179
907,0.9248489511376505
908,0.9249871175481486
909,0.9251251018058047
910,0.9252626136515311
911,0.9254000279454241
912,0.9255368389934638
913,0.9256734382011901
914,0.9258095966219833
915,0.9259455604872252
916,0.9260813190513004
917,0.9262167924805317
918,0.9263514641185866
919,0.9264858576325786
920,0.9266200028374482
921,0.9267538341377771
922,0.9268875706268508
923,0.92702106868563
924,0.9271544315000667
925,0.92728689596575
926,0.9274190875973234
927,0.9275511485606825
928,0.9276829803607253
929,0.9278146808679568
930,0.927946112467116
931,0.9280769954535275
932,0.9282074823308024
933,0.928337587018528
934,0.9284672551130423
935,0.9285968641512854
936,0.9287261872006438
937,0.9288550891952314
938,0.928983508223477
939,0.9291117896747021
940,0.9292398233649203
941,0.9293673826801901
942,0.9294944381752307
943,0.9296213175339542
944,0.9297478117331065
945,0.9298741036138609
946,0.9300000000228223
947,0.9301254600297757
948,0.9302504473443681
949,0.9303752166364128
950,0.9304995233316214
951,0.930623326181107
952,0.9307467695177336
953,0.9308700388595182
954,0.9309931869785228
955,0.9311158794604851
956,0.9312381184341332
957,0.9313601303349524
958,0.9314817228508413
959,0.9316031915563346
960,0.9317244368346052
961,0.9318454106554284
962,0.9319661487992821
963,0.9320866715336974
964,0.9322069079860499
965,0.932326911603986
966,0.932446714037996
967,0.9325663268240016
968,0.9326857929189712
969,0.9328050587860304
970,0.9329239707361087
971,0.9330427191055417
972,0.9331612825433141
973,0.9332794857034151
974,0.9333973400325384
975,0.933514954822389
976,0.9336323626029918
977,0.9337493253519521
978,0.9338657090103869
979,0.9339819319817171
980,0.9340980769676668
981,0.9342137505614369
982,0.9343291108880101
983,0.9344443446891033
984,0.9345592994356119
985,0.9346737352058568
986,0.9347880638641123
987,0.9349021035634613
988,0.9350158524046194
989,0.9351291868448753
990,0.9352423152573928
991,0.9353552259405405
992,0.9354677599535358
993,0.9355800127577245
994,0.9356920410129654
995,0.935804004921982
996,0.9359156682341954
997,0.9360271774621852
998,0.9361383239651038
999,0.9362494004749323
1000,0.9363601626723204
1001,0.9364708993632117
1002,0.9365814077448272
1003,0.9366915924705429
1004,0.9368015165991487
1005,0.9369112839539404
1006,0.9370207784236348
1007,0.9371302005293206
1008,0.9372391732439328
1009,0.9373477755598549
1010,0.9374560000838996
1011,0.9375636755363091
1012,0.9376712412381261
1013,0.9377786001728856
1014,0.937885712187932
1015,0.9379927258608388
1016,0.9380996388525544
1017,0.9382060542572626
1018,0.9383123806632903
1019,0.9384185380712509
1020,0.9385245608084785
1021,0.9386301725800867
1022,0.9387354700392544
1023,0.9388407143758211
1024,0.9389456636859688
1025,0.9390505696758623
1026,0.939155204973121
1027,0.9392595000180487
1028,0.9393635537391414
1029,0.9394674664543042
1030,0.939571235945581
1031,0.9396748142337347
1032,0.9397780276935827
1033,0.9398811478909206
1034,0.9399841470694285
1035,0.9400869449365415
1036,0.9401894771205416
1037,0.9402918398985746
1038,0.9403941023587024
1039,0.9404961491353339
1040,0.9405978759654061
1041,0.9406994019047303
1042,0.9408007475267626
1043,0.9409019231628449
1044,0.9410029505782663
1045,0.9411039720026565
1046,0.9412043855668246
1047,0.9413045234479565
1048,0.9414045578563316
1049,0.9415041937973981
1050,0.9416035869104984
1051,0.9417028459965828
1052,0.9418019696917358
1053,0.9419009446117387
1054,0.9419997554985823
1055,0.9420982801416037
1056,0.942196541096398
1057,0.9422946397452348
1058,0.9423925281853579
1059,0.9424900263161724
1060,0.9425875185579308
1061,0.9426849204689604
1062,0.9427820642876409
1063,0.9428792022491325
1064,0.9429761520731244
1065,0.9430728465644657
1066,0.9431693838932133
1067,0.9432658093362667
1068,0.9433622172141265
1069,0.9434584511927459
1070,0.9435542461626212
1071,0.9436500098070515
1072,0.9437455630324448
1073,0.9438409539646273
1074,0.9439362031515612
1075,0.9440312604151736
1076,0.9441262577047398
1077,0.9442211343833758
1078,0.9443158188327654
1079,0.9444102411108061
1080,0.9445045349768293
1081,0.9445986987418741
1082,0.9446927753756557
1083,0.9447866253126411
1084,0.9448801590633954
1085,0.9449735294438278
1086,0.945066859824567
1087,0.945159997211247
1088,0.9452528716872594
1089,0.9453456593634273
1090,0.9454382580990425
1091,0.945530763068646
1092,0.9456231648459241
1093,0.9457154551007939
1094,0.9458075988940714
1095,0.9458995536703149
1096,0.9459913950886001
1097,0.9460830200649499
1098,0.9461745779226302
1099,0.9462660120655163
1100,0.9463572736284636
1101,0.9464484623111538
1102,0.9465394088860761
1103,0.9466303068890317
1104,0.94672112465041
1105,0.9468115796038623
1106,0.946901839734079
1107,0.9469918350607172
1108,0.9470817814074886
1109,0.9471716973019759
1110,0.9472613615285392
1111,0.9473508728754587
1112,0.9474403153765071
1113,0.9475295653487573
1114,0.947618727412185
1115,0.9477077483294672
1116,0.9477966681321646
1117,0.9478854518555991
1118,0.9479741008063257
1119,0.9480625936460757
1120,0.9481508812037793
1121,0.9482389879024489
1122,0.9483269423715652
1123,0.9484146661859807
1124,0.9485023542963997
1125,0.9485899736119351
1126,0.9486773506093791
1127,0.9487645408459858
1128,0.9488516860096431
1129,0.9489385238843878
1130,0.9490252644303694
1131,0.9491118619118009
1132,0.949198302995451
1133,0.9492846266421431
1134,0.9493708853881218
1135,0.9494568982978716
1136,0.9495428569441751
1137,0.9496286379564037
1138,0.9497142683069449
1139,0.9497996409029293
1140,0.9498849174448382
1141,0.9499701351726663
1142,0.9500552676493952
1143,0.9501400601860917
1144,0.9502247077462067
1145,0.9503093287354611
1146,0.9503939088518613
1147,0.9504782489382341
1148,0.9505625536137885
1149,0.9506466653590183
1150,0.9507306420447355
1151,0.9508145164686489
1152,0.9508980748146796
1153,0.9509815903312107
1154,0.9510650492516173
1155,0.95114845895634
1156,0.9512315832139203
1157,0.9513145868287034
1158,0.9513974324523459
1159,0.9514800594415905
1160,0.9515624953743012
1161,0.951644833544855
1162,0.9517270328891946
1163,0.9518091015716933
1164,0.9518910764881804
1165,0.9519728159189011
1166,0.9520544539928464
1167,0.9521359974913535
1168,0.952217250208151
1169,0.95229838220567
1170,0.9523794194939087
1171,0.9524603318500268
1172,0.9525411512623068
1173,0.952621854002441
1174,0.9527024600384091
1175,0.9527828694538322
1176,0.9528631266651959
1177,0.9529433573630599
1178,0.9530233320845561
1179,0.9531031550290132
1180,0.9531828033922721
1181,0.9532623315333806
1182,0.9533417532317104
1183,0.953421069526132
1184,0.9535003075866091
1185,0.9535793494535615
1186,0.9536582630869527
1187,0.9537370595446967
1188,0.9538156912554563
1189,0.9538942682630024
1190,0.9539726757179924
1191,0.9540508959787515
1192,0.9541289851952635
1193,0.9542069864073514
1194,0.9542848418206844
1195,0.9543625490515971
1196,0.9544401090433582
1197,0.9545175938859184
1198,0.9545948241988812
1199,0.9546718926201596
1200,0.9547489285050399
1201,0.9548258269276216
1202,0.9549025428850629
1203,0.9549791221832588
1204,0.9550555825786058
1205,0.9551319629172051
1206,0.9552082083747481
1207,0.9552844285807319
1208,0.9553606123561473
1209,0.9554365726151118
1210,0.9555124809688019
1211,0.9555882973219226
1212,0.9556640105974397
1213,0.9557396283988638
1214,0.9558150688466445
1215,0.9558903243308973
1216,0.9559655478523613
1217,0.9560405476406777
1218,0.956115532712727
1219,0.9561902941089895
1220,0.9562649636895123
1221,0.9563395280382095
1222,0.9564138847658089
1223,0.9564882150245225
1224,0.9565623649723177
1225,0.9566364406185792
1226,0.9567103570053861
1227,0.9567842109643733
1228,0.9568579100488308
1229,0.956931475609774
1230,0.9570050039880832
1231,0.95707849385171
1232,0.9571518735377238
1233,0.9572250751307754
1234,0.9572981206574644
1235,0.9573711190971977
1236,0.9574440335541459
1237,0.9575168634228324
1238,0.9575895167026879
1239,0.9576620354201587
1240,0.9577344409517542
1241,0.9578067698873786
1242,0.9578789965739462
1243,0.9579511965048233
1244,0.9580231854749214
1245,0.9580950235092741
1246,0.9581666833678099
1247,0.958238161443163
1248,0.9583095704432012
1249,0.9583809650647646
1250,0.958452202230556
1251,0.9585234197597868
1252,0.9585944164302901
1253,0.9586653047778507
1254,0.9587361503787665
1255,0.958806821194534
1256,0.9588774654585611
1257,0.9589479614891804
1258,0.9590183483810569
1259,0.9590884988311515
