,accuracy_train,accuracy_valid,accuracy_test
13,0.3835210840884678,0.358246842983093,0.3694596558406297
14,0.381588675008899,0.35416067720858974,0.3695421601534522
15,0.38001769550612713,0.36214070191019126,0.36781051945039894
