,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
19,0.4,5.0,gbdt,0.6,1.0,0.5,0.1,300.0,multi_error,750.0,0.4,100.0,6.0,400.0,12.0,multiclass,0.75,-0.3469369609673691,0.47294066507281024,0.34616638511010345,0.3469369609673691,0.3469369609673691,0.3469369609673691,0.3469369609673691,ok
20,0.8,2.0,gbdt,0.8,1.0,5.0,0.1,255.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.38724400580895646,0.8886506885854853,0.38739219347381526,0.38724400580895646,0.38724400580895646,0.38724400580895646,0.38724400580895646,ok
21,0.8,2.0,gbdt,0.8,1.0,5.0,0.1,255.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3757742805488871,0.8878998636660015,0.3883405945289114,0.3757742805488871,0.3757742805488871,0.3757742805488871,0.3757742805488871,ok
22,0.8,2.0,gbdt,0.8,1.0,5.0,0.1,255.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3843098900447527,0.8893619964039438,0.38380605198423284,0.3843098900447527,0.3843098900447527,0.3843098900447527,0.38430989004475274,ok
23,0.8,2.0,gbdt,0.8,1.0,5.0,0.1,300.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.38460626537447024,0.8896682539368912,0.38460626537447024,0.38460626537447024,0.38460626537447024,0.38460626537447024,0.38460626537447024,ok
24,0.8,2.0,gbdt,0.8,1.0,5.0,0.1,300.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3841024273139504,0.8899152358183003,0.3818203372751252,0.3841024273139504,0.3841024273139504,0.3841024273139504,0.3841024273139504,ok
25,0.8,2.0,gbdt,0.8,1.0,5.0,0.1,300.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3852286535668771,0.8862796625239573,0.3859399543581992,0.3852286535668771,0.3852286535668771,0.3852286535668771,0.3852286535668771,ok
26,0.8,2.0,gbdt,0.8,1.0,5.0,0.1,300.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3854064787647076,0.8866550749836992,0.38697726801221066,0.3854064787647076,0.3854064787647076,0.3854064787647076,0.3854064787647076,ok
27,0.8,2.0,gbdt,0.8,1.0,5.0,0.05,300.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3745887792300169,0.7519313983126198,0.37553718028511307,0.3745887792300169,0.3745887792300169,0.3745887792300169,0.3745887792300168,ok
28,0.8,2.0,gbdt,0.8,1.0,5.0,0.5,300.0,multi_error,250.0,0.2,100.0,6.0,200.0,12.0,multiclass,0.7,-0.36193355265107735,0.9990021931991069,0.3638303547612697,0.36193355265107735,0.36193355265107735,0.36193355265107735,0.36193355265107735,ok
29,0.8,2.0,gbdt,0.8,1.0,0.0,0.1,300.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3855843039625382,0.8945189780877675,0.38555466642956643,0.3855843039625382,0.3855843039625382,0.3855843039625382,0.3855843039625382,ok
30,0.8,2.0,gbdt,0.8,1.0,0.0,0.1,300.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3853175661657924,0.9039042895813163,0.3870661806111259,0.3853175661657924,0.3853175661657924,0.3853175661657924,0.3853175661657924,ok
31,0.8,8.0,gbdt,0.8,1.0,0.0,0.5,300.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3552947452654041,0.9962458754025805,0.3563024213864438,0.3552947452654041,0.3552947452654041,0.3552947452654041,0.3552947452654041,ok
32,0.8,2.0,gbdt,0.8,0.4,0.0,0.05,255.0,multi_error,250.0,0.2,100.0,6.0,200.0,12.0,multiclass,0.7,-0.3749740671586497,0.7401059058307482,0.3726623395868528,0.3749740671586497,0.3749740671586497,0.3749740671586497,0.3749740671586497,ok
33,0.6,2.0,gbdt,0.4,1.0,0.0,0.1,300.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.7,-0.3685427225037788,0.7862717591037521,0.36857236003675053,0.3685427225037788,0.3685427225037788,0.3685427225037788,0.3685427225037788,ok
34,0.8,8.0,gbdt,0.8,0.4,0.0,0.1,255.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.66,-0.3852286535668771,0.887267590049594,0.39254912421090066,0.3852286535668771,0.3852286535668771,0.3852286535668771,0.3852286535668771,ok
35,0.8,2.0,gbdt,0.8,1.0,0.0,0.5,255.0,multi_error,250.0,0.4,100.0,6.0,200.0,12.0,multiclass,0.7,-0.3544352568092232,0.9976092153879591,0.35538365786431936,0.3544352568092232,0.3544352568092232,0.3544352568092232,0.3544352568092232,ok
36,0.8,2.0,gbdt,0.4,1.0,0.0,0.1,200.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.66,-0.38665125514952137,0.861709904961372,0.3838356895172046,0.38665125514952137,0.38665125514952137,0.38665125514952137,0.38665125514952137,ok
37,0.6,2.0,gbdt,0.4,0.0,1.0,0.05,200.0,multi_error,250.0,0.2,100.0,6.0,200.0,12.0,multiclass,0.66,-0.3630894164369758,0.6555689474620142,0.3643638303547613,0.3630894164369758,0.3630894164369758,0.3630894164369758,0.3630894164369758,ok
38,0.8,8.0,gbdt,0.4,0.0,0.5,0.01,200.0,multi_error,250.0,0.4,100.0,6.0,300.0,12.0,multiclass,0.66,-0.35585785839186745,0.5903064551184525,0.35894016182093,0.35585785839186745,0.35585785839186745,0.35585785839186745,0.35585785839186745,ok
39,0.4,2.0,gbdt,0.4,0.4,1.0,0.1,200.0,multi_error,500.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.66,-0.3509083903855843,0.5016992353440951,0.3549687324027148,0.3509083903855843,0.3509083903855843,0.3509083903855843,0.3509083903855843,ok
40,0.8,2.0,gbdt,0.4,1.0,0.0,0.1,200.0,multi_error,250.0,0.2,100.0,6.0,200.0,12.0,multiclass,0.66,-0.37734506979639015,0.8275868882258798,0.38078302362111377,0.37734506979639015,0.37734506979639015,0.37734506979639015,0.37734506979639015,ok
41,0.6,8.0,gbdt,0.4,1.0,0.5,0.5,200.0,multi_error,250.0,0.4,100.0,6.0,300.0,12.0,multiclass,0.66,-0.33863845173527757,0.947886823022663,0.3400017782519783,0.33863845173527757,0.33863845173527757,0.33863845173527757,0.33863845173527757,ok
42,0.4,2.0,gbdt,0.4,0.0,1.0,1.0,200.0,multi_error,500.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.66,-0.29154441184315816,0.4491513702554781,0.2993687205477016,0.29154441184315816,0.29154441184315816,0.29154441184315816,0.29154441184315816,ok
43,0.8,2.0,gbdt,0.6,0.4,0.0,0.1,255.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.66,-0.38499155330310303,0.8816857995297465,0.38460626537447024,0.38499155330310303,0.38499155330310303,0.38499155330310303,0.38499155330310303,ok
44,0.6,2.0,gbdt,0.4,1.0,5.0,0.01,200.0,multi_error,750.0,0.05,100.0,6.0,200.0,12.0,multiclass,0.66,-0.3278207522005868,0.38962873683586574,0.32500518656827004,0.3278207522005868,0.3278207522005868,0.3278207522005868,0.3278207522005868,ok
45,0.8,8.0,gbdt,0.4,1.0,0.0,0.05,255.0,multi_error,250.0,0.4,100.0,6.0,300.0,12.0,multiclass,0.66,-0.37275125218576804,0.7282705340736204,0.37396639103761004,0.37275125218576804,0.37275125218576804,0.37275125218576804,0.37275125218576804,ok
46,0.4,5.0,gbdt,0.6,0.0,0.5,1.0,200.0,multi_error,500.0,0.2,100.0,6.0,400.0,12.0,multiclass,0.66,-0.3004949468006283,0.44803501215150854,0.300287484069826,0.3004949468006283,0.3004949468006283,0.3004949468006283,0.3004949468006283,ok
47,0.8,2.0,gbdt,0.4,0.4,5.0,0.1,255.0,multi_error,750.0,0.05,100.0,6.0,400.0,12.0,multiclass,0.75,-0.36190391511810555,0.603287822805319,0.36326724163480634,0.36190391511810555,0.36190391511810555,0.36190391511810555,0.36190391511810555,ok
48,0.8,5.0,gbdt,0.4,1.0,1.0,0.01,200.0,multi_error,250.0,0.2,100.0,6.0,300.0,12.0,multiclass,0.66,-0.35627278385347205,0.5815830550670803,0.3531904804244095,0.35627278385347205,0.35627278385347205,0.35627278385347205,0.356272783853472,ok
49,0.6,2.0,gbdt,0.6,1.0,0.0,0.5,255.0,multi_error,500.0,0.4,100.0,6.0,300.0,12.0,multiclass,0.75,-0.3309623306955929,0.8395210527355713,0.33093269316262114,0.3309623306955929,0.3309623306955929,0.3309623306955929,0.3309623306955929,ok
