,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
0,0.31324087568236003,3.0,gbdt,0.5,7.0,270.0,0.09836347163675956,255.0,multi_error,3200.0,1.2,1000.0,3.0,75.0,12.0,multiclass,0.6753731038063547,-0.5060016004267804,0.5556104404180909,0.5029192969977179,0.5060016004267804,0.5060016004267804,0.5060016004267804,0.5060016004267804,ok
1,0.36416254454518665,2.0,gbdt,0.05,3.0,540.0,0.07981413702535484,127.0,multi_error,1800.0,1.2,1000.0,3.0,115.0,12.0,multiclass,0.7119878624192403,-0.5065647135532438,0.5523700381340025,0.5115734566254705,0.5065647135532438,0.5065647135532438,0.5065647135532438,0.5065647135532438,ok
2,0.26904117934915495,4.0,gbdt,0.3,5.0,270.0,0.09108776772121305,127.0,multi_error,2400.0,0.7,1000.0,3.0,65.0,12.0,multiclass,0.7060606923782397,-0.5053495747014018,0.5658750074094564,0.5168192999614712,0.5053495747014018,0.5053495747014018,0.5053495747014018,0.5053495747014018,ok
3,0.2637527094368022,5.0,gbdt,0.2,7.0,800.0,0.08746145024218924,255.0,multi_error,3200.0,0.5,1000.0,3.0,80.0,12.0,multiclass,0.7001040065137674,-0.5008150321567233,0.5368101796052241,0.5060905130256957,0.5008150321567233,0.5008150321567233,0.5008150321567233,0.5008150321567233,ok
4,0.39006669246843034,4.0,gbdt,0.1,3.0,540.0,0.08381796986294415,255.0,multi_error,1800.0,0.6,1000.0,3.0,60.0,12.0,multiclass,0.7113726050968813,-0.515870898906375,0.5862757108138547,0.5137962715983522,0.515870898906375,0.515870898906375,0.515870898906375,0.515870898906375,ok
5,0.2041291054554405,2.0,gbdt,0.3,5.0,540.0,0.08397463972143589,127.0,multi_error,3200.0,1.0,1000.0,3.0,90.0,12.0,multiclass,0.6654936202028345,-0.4920126848641119,0.5150461362154473,0.49651758987581873,0.4920126848641119,0.4920126848641119,0.4920126848641119,0.4920126848641119,ok
6,0.2958891330788292,2.0,gbdt,0.6,7.0,800.0,0.08354729998484219,255.0,multi_error,1800.0,1.0,1000.0,3.0,120.0,12.0,multiclass,0.6883282532704126,-0.5072760143445659,0.5548102191223252,0.5099137547790522,0.5072760143445659,0.5072760143445659,0.5072760143445659,0.5072760143445659,ok
7,0.3476458103478575,5.0,gbdt,0.05,15.0,800.0,0.0941894757585476,255.0,multi_error,1800.0,1.0,1000.0,3.0,110.0,12.0,multiclass,0.7200246808667325,-0.5143593847248155,0.5437157930094249,0.5120772946859904,0.5143593847248155,0.5143593847248155,0.5143593847248155,0.5143593847248155,ok
8,0.2488737893698281,4.0,gbdt,0.5,3.0,540.0,0.08311873996703206,63.0,multi_error,3200.0,0.6,1000.0,3.0,105.0,12.0,multiclass,0.7266654842787461,-0.5045493613111645,0.5420560747663551,0.511514181559527,0.5045493613111645,0.5045493613111645,0.5045493613111645,0.5045493613111645,ok
9,0.2334558394706699,4.0,gbdt,0.4,5.0,400.0,0.08426540457494788,255.0,multi_error,3200.0,1.0,1000.0,3.0,75.0,12.0,multiclass,0.6991556627487605,-0.5017337956788477,0.5346861354251052,0.5012003200853561,0.5017337956788477,0.5017337956788477,0.5017337956788477,0.5017337956788477,ok
