,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
297,0.4,8.0,gbdt,0.4,6.0,350.0,0.7500000000000001,255.0,multi_error,800.0,0.7000000000000002,1000.0,3.0,155.0,12.0,multiclass,0.7400000000000001,-0.5106250555703743,0.600758728339689,0.5197830532586467,0.5106250555703743,0.5106250555703743,0.5106250555703743,0.5106250555703743,ok
298,0.7,8.0,gbdt,0.4,11.0,440.0,0.7000000000000001,255.0,multi_error,800.0,0.6000000000000001,1000.0,3.0,95.0,12.0,multiclass,0.7100000000000001,-0.5243472333362971,0.6831518839777914,0.5168785750274147,0.5243472333362971,0.5243472333362971,0.5243472333362971,0.5243472333362971,ok
299,0.7,8.0,gbdt,0.5,6.0,370.0,0.6,255.0,multi_error,1100.0,0.6800000000000002,1000.0,3.0,155.0,12.0,multiclass,0.7400000000000001,-0.5254438220562521,0.7341091857501334,0.5290892386117779,0.5254438220562521,0.5254438220562521,0.5254438220562521,0.5254438220562521,ok
300,0.7,8.0,gbdt,0.4,16.0,420.0,0.9500000000000003,255.0,multi_error,800.0,0.6200000000000001,1000.0,3.0,140.0,12.0,multiclass,0.7400000000000001,-0.5142111970599568,0.6898302740510956,0.5271627989686138,0.5142111970599568,0.5142111970599568,0.5142111970599568,0.5142111970599568,ok
301,0.5,8.0,gbdt,0.6000000000000001,6.0,360.0,0.8000000000000002,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.67,-0.50751311460834,0.6259508802434254,0.5113067188287247,0.50751311460834,0.50751311460834,0.50751311460834,0.50751311460834,ok
302,0.7,8.0,gbdt,0.4,6.0,390.0,0.65,255.0,multi_error,650.0,0.6600000000000001,1000.0,3.0,125.0,12.0,multiclass,0.68,-0.5160783616371774,0.7445614589713698,0.5184493642749177,0.5160783616371774,0.5160783616371774,0.5160783616371774,0.5160783616371774,ok
303,0.7,8.0,gbdt,0.4,6.0,420.0,0.6,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.7400000000000001,-0.5247621587979017,0.7114263697615143,0.5300672771998459,0.5247621587979017,0.5247621587979017,0.5247621587979017,0.5247621587979017,ok
304,0.7,8.0,gbdt,0.4,1.0,420.0,0.6,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7400000000000001,-0.5301561897987611,0.7487206338543004,0.5276073619631901,0.5301561897987611,0.5301561897987611,0.5301561897987611,0.5301561897987611,ok
305,0.4,8.0,gbdt,0.4,6.0,400.0,0.7000000000000001,255.0,multi_error,500.0,0.6400000000000001,1000.0,3.0,140.0,12.0,multiclass,0.7000000000000001,-0.5158412613734032,0.6036237181640355,0.5078984025369728,0.5158412613734032,0.5158412613734032,0.5158412613734032,0.5158412613734032,ok
306,0.7,8.0,gbdt,0.4,1.0,390.0,0.6,255.0,multi_error,800.0,0.5800000000000001,1000.0,3.0,65.0,12.0,multiclass,0.6900000000000001,-0.5178862511484544,0.7485131690739167,0.5236952076109185,0.5178862511484544,0.5178862511484544,0.5178862511484544,0.5178862511484544,ok
307,0.7,8.0,gbdt,0.4,1.0,420.0,0.6,255.0,multi_error,800.0,0.7000000000000002,1000.0,3.0,65.0,12.0,multiclass,0.7400000000000001,-0.5292670638096085,0.7461223844618758,0.5302451023976764,0.5292670638096085,0.5292670638096085,0.5292670638096085,0.5292670638096085,ok
308,0.7,8.0,gbdt,0.5,1.0,420.0,0.9000000000000002,255.0,multi_error,800.0,0.6000000000000001,1000.0,3.0,65.0,12.0,multiclass,0.66,-0.5112474437627812,0.6507972575131888,0.5126996828783972,0.5112474437627812,0.5112474437627812,0.5112474437627812,0.5112474437627812,ok
309,0.5,8.0,gbdt,0.6000000000000001,6.0,440.0,0.8500000000000002,255.0,multi_error,1100.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.7100000000000001,-0.5105657805044308,0.6578510600462351,0.5120772946859904,0.5105657805044308,0.5105657805044308,0.5105657805044308,0.5105657805044308,ok
310,0.7,8.0,gbdt,0.4,11.0,430.0,0.7500000000000001,255.0,multi_error,650.0,0.6800000000000002,1000.0,3.0,50.0,12.0,multiclass,0.7400000000000001,-0.5196052280608162,0.7934144751141057,0.5279333748258795,0.5196052280608162,0.5196052280608162,0.5196052280608162,0.5196052280608162,ok
311,0.7,8.0,gbdt,0.4,6.0,410.0,0.7000000000000001,255.0,multi_error,800.0,0.6600000000000001,1000.0,3.0,170.0,12.0,multiclass,0.7400000000000001,-0.5223911561601612,0.7272628479974709,0.5288817758809756,0.5223911561601612,0.5223911561601612,0.5223911561601612,0.5223911561601612,ok
