,chron1_train,chron1_test,chron5_train,chron5_test,chron10_train,chron10_test,shuffle1_train,shuffle1_test,shuffle5_train,shuffle5_test,shuffle10_train,shuffle10_test,max_test,max_test_idx
25,0.9885814161883046,0.5155115511551155,0.9420534775424364,0.4891089108910891,0.9151625830670116,0.4805280528052806,0.999609939451965,0.5524752475247525,0.9996451615915436,0.5524752475247525,0.9994097166639988,0.5485148514851486,0.5524752475247525,shuffle1_test
26,0.9986741269125721,0.4937704918032787,0.9974667215076278,0.4518032786885246,0.9627479683004392,0.4537704918032786,0.9992933736110376,0.5337704918032787,0.9995813252451572,0.5357377049180327,0.9996511059939991,0.5252459016393443,0.5357377049180327,shuffle5_test
27,0.9827659087306481,0.4787798408488064,0.9750165222328749,0.46684350132626,0.9163695169601334,0.46684350132626,0.9986360436466032,0.5324933687002652,0.999610700183527,0.523209549071618,0.9996822054938724,0.5285145888594165,0.5324933687002652,shuffle1_test
28,0.9912339969990259,0.5175380542686963,0.9138576779026216,0.4917273328921245,0.8286999550157444,0.4864328259430841,0.9996228963315706,0.5843812045003309,0.9996027860402388,0.5618795499669094,0.9995051317834058,0.5532759761747187,0.5843812045003309,shuffle1_test
29,0.9881504153913424,0.5152317880794702,0.8684361205001755,0.4788079470198676,0.8335621753925139,0.4854304635761589,0.9995367618781248,0.5854304635761589,0.999594914333588,0.5556291390728477,0.9996054370770778,0.5735099337748344,0.5854304635761589,shuffle1_test
30,0.9902564862344544,0.5251322751322751,0.9539674653122816,0.492063492063492,0.892675679690982,0.5079365079365079,0.9986933684091324,0.5443121693121693,0.9986053382513512,0.5608465608465608,0.9996460907777156,0.5608465608465608,0.5608465608465608,shuffle5_test
31,0.9988101958400278,0.4809364548494983,0.9822716814402654,0.4882943143812709,0.9317189086857492,0.4702341137123746,0.9995138804493132,0.5411371237458193,0.9996159648882184,0.5377926421404682,0.9996375178791856,0.534448160535117,0.5411371237458193,shuffle1_test
32,0.9715111799790512,0.4962913014160486,0.9757668207311058,0.4915711395819285,0.9423843661003634,0.4888739042481456,0.9995499822589159,0.5475387727579232,0.9995624430264356,0.5522589345920431,0.9996483928623752,0.559676331759946,0.559676331759946,shuffle10_test
33,0.9393902775859688,0.5037187288708587,0.9991532214007356,0.4658553076402975,0.8792369772560529,0.469235970250169,0.997057097486882,0.539553752535497,0.9992545793373028,0.5429344151453684,0.999639625600218,0.5442866801893171,0.5442866801893171,shuffle10_test
34,0.9918745373478628,0.5118004045853001,0.9986476429051172,0.4942683749157114,0.911607325607462,0.5016857720836143,0.999578262441258,0.5758597437626433,0.9991749997733516,0.5556304787592717,0.9989120826817162,0.5610249494268374,0.5758597437626433,shuffle1_test
35,0.994232056718109,0.4543610547667343,0.9042854428833784,0.4394861392832996,0.9835191515810736,0.4327248140635565,0.9874092383747876,0.4827586206896552,0.9990236317283526,0.4881676808654497,0.9995544362650136,0.4854631507775524,0.4881676808654497,shuffle5_test
36,0.9925690021231424,0.4764468371467026,0.9990439080708592,0.4461641991924629,0.884193916865114,0.4515477792732167,0.9992808711732072,0.5289367429340511,0.9996392951827872,0.5349932705248991,0.9996328537888522,0.5302826379542396,0.5349932705248991,shuffle5_test
37,0.9974041056119138,0.4760942760942761,0.9968970355446828,0.4424242424242424,0.9827589533806732,0.4558922558922559,0.9993766597501516,0.5454545454545454,0.9990286110036788,0.5252525252525253,0.999643438791932,0.5373737373737374,0.5454545454545454,shuffle1_test
38,0.994012639037934,0.4889484259879438,0.9764546539058364,0.463496316141996,0.8916192198199584,0.4574681848626926,0.9987820665690048,0.5378432685867381,0.9997218907838196,0.5505693235097121,0.9996635779922336,0.5485599464166109,0.5505693235097121,shuffle5_test
39,0.9994393857026366,0.4284741144414169,0.9994633033677712,0.4162125340599455,0.9570919130334752,0.39645776566757496,0.999617769472522,0.4529972752043597,0.999642119013322,0.4536784741144414,0.9997028317260684,0.4475476839237057,0.4536784741144414,shuffle5_test
