,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,f0.5_score_test,f2_score_test,r2_score_test,cohen_kappa_score,hamming_loss,jaccard_score
0,-0.4652230971128609,0.6181844250542788,0.49084967320261436,0.4652230971128609,0.4652230971128609,0.4652230971128609,0.4652230971128609,0.465223097112861,0.465223097112861,-0.746464255448259,0.18495828526656877,0.5347769028871391,0.2934203833167564
1,-0.5065963060686016,0.7941047879533507,0.5570866141732284,0.5065963060686016,0.5065963060686016,0.5065963060686016,0.5065963060686016,0.5065963060686016,0.5065963060686016,-0.615369013440745,0.17254101291427015,0.49340369393139843,0.2962880877261672
2,-0.5780535597648596,0.775965994568016,0.5771767810026385,0.5780535597648596,0.5780535597648596,0.5780535597648596,0.5780535597648596,0.5780535597648596,0.5780535597648596,-0.4931032599716034,0.17038738283812327,0.42194644023514044,0.3010418298788125
3,-0.526867627785059,0.6855738855738855,0.6080992815153494,0.526867627785059,0.526867627785059,0.526867627785059,0.526867627785059,0.526867627785059,0.526867627785059,-0.6988326099131894,0.09364084626382663,0.47313237221494103,0.22732248123716678
4,-0.4360313315926893,0.6291374896656141,0.5229357798165137,0.4360313315926893,0.4360313315926893,0.4360313315926893,0.4360313315926893,0.4360313315926893,0.4360313315926893,-1.0210423452768729,0.06033954615960746,0.5639686684073107,0.18884809399791738
5,-0.4015645371577575,0.830513338082799,0.5,0.4015645371577575,0.4015645371577575,0.4015645371577575,0.4015645371577574,0.4015645371577575,0.4015645371577575,-1.2405408050402262,0.1255970254904737,0.5984354628422425,0.22874175972091515
6,-0.5154639175257731,0.8337166558550058,0.5273794002607562,0.5154639175257731,0.5154639175257731,0.5154639175257731,0.5154639175257731,0.5154639175257731,0.5154639175257731,-0.7504313709379238,0.26889307621376735,0.4845360824742268,0.338475134961666
7,-0.5493867010974822,0.7156037647426384,0.5876288659793815,0.5493867010974822,0.5493867010974822,0.5493867010974822,0.5493867010974822,0.5493867010974822,0.5493867010974822,-0.49033397012742186,0.2708366210367157,0.4506132989025178,0.34515389724588647
8,-0.5488431876606684,0.822178897747774,0.5836023240800516,0.5488431876606684,0.5488431876606684,0.5488431876606684,0.5488431876606684,0.5488431876606684,0.5488431876606684,-0.4811014397434976,0.27242644414070927,0.45115681233933164,0.33644029419678884
9,-0.5289203084832905,0.8152784603968506,0.5912596401028277,0.5289203084832905,0.5289203084832905,0.5289203084832905,0.5289203084832905,0.5289203084832905,0.5289203084832905,-0.5265071127440899,0.2502471680848155,0.47107969151670953,0.32199007002293856
10,-0.5155951623169955,0.6841147803107915,0.5392030848329049,0.5155951623169955,0.5155951623169955,0.5155951623169955,0.5155951623169955,0.5155951623169955,0.5155951623169955,-0.6251859584203221,0.2513496335121155,0.48440483768300446,0.3235908954776879
11,-0.4830019243104554,0.7421061143721519,0.5308720560152769,0.4830019243104554,0.4830019243104554,0.4830019243104554,0.4830019243104554,0.4830019243104554,0.4830019243104554,-0.6872104055356485,0.2192940708662885,0.5169980756895446,0.30907102075279874
12,-0.4894433781190019,0.7392504632605983,0.5150737652341244,0.4894433781190019,0.4894433781190019,0.4894433781190019,0.4894433781190019,0.4894433781190019,0.4894433781190019,-0.645261077589913,0.2339769297759675,0.510556621880998,0.32065233509802377
13,-0.5114942528735632,0.7859096420079136,0.5527831094049904,0.5114942528735632,0.5114942528735632,0.5114942528735632,0.5114942528735632,0.5114942528735632,0.5114942528735632,-0.5656729483174623,0.27079529019911464,0.4885057471264368,0.34318488902467603
14,-0.5022026431718062,0.8215901020446305,0.5421455938697318,0.5022026431718062,0.5022026431718062,0.5022026431718062,0.5022026431718062,0.5022026431718062,0.5022026431718062,-0.568803519935491,0.24944405430711614,0.4977973568281938,0.33350392900954695
15,-0.4993702770780856,0.8053284020369476,0.5374449339207048,0.4993702770780856,0.4993702770780856,0.4993702770780856,0.4993702770780856,0.49937027707808557,0.49937027707808557,-0.6422696900418967,0.23729028594213508,0.5006297229219143,0.32739400584795325
16,-0.5106516290726817,0.6906355133276646,0.5239294710327456,0.5106516290726817,0.5106516290726817,0.5106516290726817,0.5106516290726817,0.5106516290726817,0.5106516290726817,-0.580901055176408,0.2601914814438919,0.4893483709273183,0.3405784553990687
17,-0.5219573400250941,0.709788055721576,0.5457393483709273,0.5219573400250941,0.5219573400250941,0.5219573400250941,0.5219573400250941,0.5219573400250941,0.5219573400250941,-0.5545880829217673,0.27502814229796324,0.4780426599749059,0.3487171808598251
18,-0.5207286432160804,0.7779271985436049,0.5577164366373902,0.5207286432160804,0.5207286432160804,0.5207286432160804,0.5207286432160804,0.5207286432160804,0.5207286432160804,-0.6333995320135921,0.2786600979605023,0.4792713567839196,0.3493180813076055
19,-0.49587824984147116,0.7297850842458833,0.5634422110552764,0.49587824984147116,0.49587824984147116,0.49587824984147116,0.49587824984147116,0.49587824984147116,0.49587824984147116,-0.7326984669427075,0.24012114761729275,0.5041217501585289,0.3287987358462601
20,-0.5224071702944942,0.719356738391846,0.5237793278376665,0.5224071702944942,0.5224071702944942,0.5224071702944942,0.5224071702944942,0.5224071702944942,0.5224071702944942,-0.6028232477012627,0.27890501427026115,0.47759282970550576,0.35154957835723594
21,-0.5448676565526146,0.8092266065388951,0.5685019206145967,0.5448676565526146,0.5448676565526146,0.5448676565526146,0.5448676565526146,0.5448676565526146,0.5448676565526146,-0.552838429148595,0.31406319780358516,0.4551323434473854,0.3719082470788457
22,-0.5344494526722473,0.7640429257779174,0.5668173014848289,0.5344494526722473,0.5344494526722473,0.5344494526722473,0.5344494526722473,0.5344494526722473,0.5344494526722473,-0.5283997358999293,0.2978062758596537,0.46555054732775275,0.3613753907360045
23,-0.501628664495114,0.696124987703342,0.5505473277527366,0.501628664495114,0.501628664495114,0.501628664495114,0.501628664495114,0.501628664495114,0.501628664495114,-0.6496899283096662,0.24608718430071386,0.498371335504886,0.32880200353019323
24,-0.506578947368421,0.628207526163438,0.5153094462540717,0.506578947368421,0.506578947368421,0.506578947368421,0.506578947368421,0.506578947368421,0.506578947368421,-0.5968826405867973,0.2538974043483383,0.4934210526315789,0.3362518337633193
